epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,790.628,1.28494,0.72851,0.90876,0.7829,0.69733,0.74755,0.4139,1.3911,0.84735,0.94785,0.000922942,0.000922942,0.000922942
56,804.157,1.27778,0.72608,0.90955,0.80412,0.66747,0.74479,0.42118,1.36509,0.85465,0.9458,0.000920142,0.000920142,0.000920142
57,817.249,1.25883,0.69834,0.89869,0.80909,0.69298,0.75134,0.42265,1.37417,0.81834,0.94599,0.000917296,0.000917296,0.000917296
58,830.583,1.2477,0.69916,0.90445,0.79166,0.72878,0.77528,0.43226,1.36987,0.80443,0.93517,0.000914405,0.000914405,0.000914405
59,843.928,1.246,0.69919,0.89807,0.80161,0.70324,0.76529,0.42909,1.36956,0.83308,0.93846,0.000911469,0.000911469,0.000911469
60,857.217,1.24917,0.70583,0.89773,0.82761,0.70479,0.77117,0.43759,1.3432,0.78839,0.93277,0.000908488,0.000908488,0.000908488
61,870.675,1.24803,0.6963,0.89996,0.8122,0.70481,0.76645,0.42717,1.35974,0.79889,0.93913,0.000905463,0.000905463,0.000905463
62,884.903,1.22886,0.68122,0.89772,0.78924,0.71524,0.75853,0.42318,1.38684,0.83617,0.94748,0.000902395,0.000902395,0.000902395
63,898.31,1.26526,0.71785,0.9032,0.8225,0.70222,0.75787,0.42976,1.34083,0.8287,0.93776,0.000899282,0.000899282,0.000899282
64,911.702,1.23935,0.70331,0.89531,0.81408,0.71536,0.77613,0.4481,1.31487,0.80589,0.93057,0.000896127,0.000896127,0.000896127
65,925.556,1.22473,0.6787,0.89113,0.80533,0.6985,0.76012,0.4263,1.36499,0.82068,0.93604,0.000892928,0.000892928,0.000892928
66,938.801,1.19504,0.66085,0.88589,0.83371,0.68587,0.75619,0.42944,1.33553,0.80182,0.93573,0.000889687,0.000889687,0.000889687
67,952.287,1.20686,0.66907,0.89152,0.80897,0.68587,0.75729,0.43065,1.36111,0.82226,0.93499,0.000886404,0.000886404,0.000886404
68,965.848,1.22906,0.68163,0.89696,0.83996,0.69061,0.77196,0.4424,1.33447,0.79783,0.93159,0.000883079,0.000883079,0.000883079
69,979.145,1.21971,0.6832,0.89526,0.81898,0.71271,0.77888,0.44145,1.31211,0.77447,0.92453,0.000879713,0.000879713,0.000879713
70,992.516,1.20973,0.67477,0.88958,0.82977,0.71558,0.76515,0.42631,1.36063,0.79262,0.93008,0.000876305,0.000876305,0.000876305
71,1005.96,1.21155,0.66472,0.89206,0.79199,0.7092,0.75725,0.43081,1.36058,0.83641,0.93816,0.000872857,0.000872857,0.000872857
72,1019.94,1.21041,0.6577,0.89345,0.78692,0.70639,0.75671,0.42163,1.38641,0.80774,0.93955,0.000869368,0.000869368,0.000869368
73,1033.06,1.19763,0.6606,0.88152,0.81219,0.7135,0.7676,0.43762,1.34284,0.78745,0.93562,0.000865839,0.000865839,0.000865839
74,1046.47,1.20183,0.66122,0.89344,0.8321,0.70087,0.77808,0.44457,1.31859,0.78758,0.92289,0.000862271,0.000862271,0.000862271
75,1059.61,1.19197,0.65547,0.87492,0.83391,0.70139,0.77867,0.43791,1.33648,0.77778,0.91871,0.000858664,0.000858664,0.000858664
76,1076.61,1.20189,0.66203,0.88197,0.80934,0.72032,0.77482,0.4407,1.32381,0.78074,0.91807,0.000855018,0.000855018,0.000855018
77,1089.96,1.18627,0.65991,0.88212,0.81507,0.71902,0.77722,0.44315,1.32912,0.77413,0.93537,0.000851333,0.000851333,0.000851333
78,1105.28,1.20279,0.65649,0.88816,0.80991,0.70283,0.76735,0.43747,1.33773,0.79539,0.93047,0.000847611,0.000847611,0.000847611
79,1118.71,1.20931,0.65909,0.88795,0.83351,0.70731,0.78093,0.4468,1.33802,0.76672,0.93681,0.000843851,0.000843851,0.000843851
80,1132.1,1.18995,0.65348,0.88561,0.82132,0.71034,0.76832,0.43457,1.33693,0.80384,0.93821,0.000840054,0.000840054,0.000840054
81,1145.21,1.18379,0.64763,0.88537,0.82335,0.68824,0.762,0.4307,1.34064,0.81294,0.93546,0.00083622,0.00083622,0.00083622
82,1159.07,1.16847,0.6391,0.8834,0.82335,0.7056,0.7729,0.44711,1.32872,0.77085,0.93247,0.000832349,0.000832349,0.000832349
83,1172.44,1.1786,0.64467,0.88405,0.7877,0.73796,0.76471,0.44282,1.31795,0.76041,0.93209,0.000828443,0.000828443,0.000828443
84,1185.97,1.16955,0.64491,0.87832,0.80587,0.71665,0.77561,0.44879,1.28843,0.77022,0.92468,0.000824502,0.000824502,0.000824502
85,1200.14,1.16673,0.6323,0.8752,0.81335,0.69818,0.77346,0.4509,1.32274,0.76622,0.92648,0.000820525,0.000820525,0.000820525
86,1215.64,1.16596,0.62643,0.87821,0.83851,0.69455,0.77518,0.45107,1.32122,0.77051,0.93496,0.000816514,0.000816514,0.000816514
87,1229.14,1.17009,0.62875,0.87766,0.81717,0.68903,0.7536,0.43145,1.34091,0.78606,0.94023,0.000812468,0.000812468,0.000812468
88,1242.28,1.1639,0.63112,0.88311,0.77129,0.74528,0.77524,0.44699,1.29665,0.78439,0.92495,0.000808389,0.000808389,0.000808389
89,1255.57,1.1808,0.64103,0.88396,0.8285,0.70008,0.77765,0.44455,1.3308,0.76879,0.93323,0.000804277,0.000804277,0.000804277
90,1269.08,1.14868,0.62957,0.87479,0.8451,0.69756,0.77868,0.44785,1.30047,0.76201,0.93014,0.000800131,0.000800131,0.000800131
91,1282.7,1.14469,0.62668,0.86847,0.83465,0.68429,0.764,0.44385,1.31726,0.77971,0.92965,0.000795954,0.000795954,0.000795954
92,1296.74,1.13177,0.62117,0.86885,0.80245,0.72376,0.78641,0.4545,1.30465,0.7552,0.92001,0.000791744,0.000791744,0.000791744
93,1310.47,1.16173,0.62923,0.87867,0.82979,0.70718,0.78393,0.45094,1.2969,0.73435,0.92198,0.000787503,0.000787503,0.000787503
94,1324.04,1.14298,0.6156,0.87364,0.79602,0.71823,0.77091,0.44187,1.32181,0.77908,0.92671,0.000783231,0.000783231,0.000783231
95,1337.58,1.1336,0.61448,0.87598,0.79958,0.7135,0.77805,0.44533,1.33695,0.79038,0.93792,0.000778929,0.000778929,0.000778929
96,1350.96,1.12627,0.60268,0.86807,0.85324,0.71034,0.78879,0.45004,1.30791,0.76028,0.92941,0.000774596,0.000774596,0.000774596
97,1364.35,1.10877,0.60153,0.87491,0.81819,0.72297,0.78042,0.44749,1.29524,0.77861,0.93054,0.000770234,0.000770234,0.000770234
98,1378.98,1.13586,0.60742,0.8685,0.83205,0.70797,0.77317,0.44164,1.3265,0.78644,0.93438,0.000765843,0.000765843,0.000765843
99,1392.14,1.13615,0.61621,0.8733,0.83227,0.72454,0.78316,0.44722,1.34151,0.76861,0.94386,0.000761423,0.000761423,0.000761423
100,1405.67,1.10749,0.59233,0.87227,0.81697,0.72691,0.78713,0.45235,1.31273,0.76329,0.9358,0.000756976,0.000756976,0.000756976
101,1418.96,1.1406,0.61493,0.8734,0.79287,0.73086,0.77284,0.44741,1.31469,0.78758,0.93495,0.0007525,0.0007525,0.0007525
102,1432.94,1.12707,0.61774,0.87249,0.83988,0.71981,0.78767,0.45007,1.31956,0.7545,0.93121,0.000747997,0.000747997,0.000747997
103,1446.31,1.1054,0.59139,0.86503,0.8275,0.72316,0.78659,0.45816,1.28308,0.76269,0.91745,0.000743468,0.000743468,0.000743468
104,1460.03,1.10634,0.59294,0.86145,0.81821,0.70336,0.77495,0.44766,1.29284,0.77644,0.9272,0.000738913,0.000738913,0.000738913
105,1473.48,1.11542,0.60153,0.86773,0.83449,0.70639,0.79333,0.45763,1.28601,0.75855,0.91768,0.000734332,0.000734332,0.000734332
106,1487.21,1.10544,0.59762,0.86987,0.81271,0.72534,0.78282,0.45392,1.2841,0.76619,0.92366,0.000729725,0.000729725,0.000729725
107,1500.63,1.08202,0.5819,0.85788,0.82672,0.71034,0.78496,0.44966,1.30824,0.77437,0.93139,0.000725094,0.000725094,0.000725094
108,1514.12,1.09959,0.58029,0.86572,0.85481,0.69703,0.78494,0.45595,1.27407,0.74874,0.92462,0.000720439,0.000720439,0.000720439
109,1527.44,1.08847,0.58042,0.85838,0.83522,0.73609,0.80025,0.45668,1.3044,0.74646,0.9252,0.000715761,0.000715761,0.000715761
110,1540.82,1.10519,0.59531,0.86635,0.81217,0.73796,0.78676,0.45426,1.31206,0.7482,0.9312,0.000711059,0.000711059,0.000711059
111,1554.06,1.09075,0.58516,0.86621,0.85141,0.71001,0.78122,0.44541,1.32573,0.74216,0.93481,0.000706335,0.000706335,0.000706335
112,1568.02,1.10631,0.5813,0.86586,0.83014,0.70588,0.7863,0.45457,1.31945,0.7661,0.92568,0.000701588,0.000701588,0.000701588
113,1581.27,1.1,0.57914,0.86844,0.8583,0.70277,0.78755,0.45339,1.31779,0.76899,0.92148,0.00069682,0.00069682,0.00069682
114,1594.59,1.09955,0.58096,0.87065,0.85273,0.71113,0.78974,0.45749,1.30442,0.74853,0.92338,0.000692031,0.000692031,0.000692031
115,1608.23,1.06985,0.56696,0.85775,0.84934,0.72083,0.78851,0.45902,1.26366,0.74156,0.92386,0.000687222,0.000687222,0.000687222
116,1621.92,1.06517,0.56774,0.8571,0.84273,0.71507,0.78477,0.45263,1.27666,0.72977,0.92083,0.000682392,0.000682392,0.000682392
117,1635.05,1.06514,0.57061,0.8614,0.81115,0.74507,0.78946,0.45642,1.30246,0.75818,0.92275,0.000677543,0.000677543,0.000677543
118,1648.43,1.07481,0.57192,0.86334,0.83514,0.74112,0.80316,0.4713,1.25902,0.71951,0.90733,0.000672675,0.000672675,0.000672675
119,1662.34,1.0565,0.57059,0.86585,0.81182,0.7277,0.78565,0.45721,1.28558,0.75792,0.9193,0.000667789,0.000667789,0.000667789
120,1676.8,1.07269,0.57276,0.86066,0.81726,0.73875,0.78368,0.44727,1.3123,0.75134,0.92266,0.000662885,0.000662885,0.000662885
121,1690.22,1.06336,0.5627,0.85939,0.80666,0.72776,0.78127,0.45798,1.2822,0.73068,0.91587,0.000657963,0.000657963,0.000657963
122,1704.44,1.05069,0.5606,0.85535,0.8209,0.72849,0.78571,0.45024,1.30307,0.76357,0.92715,0.000653025,0.000653025,0.000653025
123,1717.9,1.0835,0.57223,0.86305,0.83878,0.71902,0.79463,0.45689,1.30466,0.74808,0.92431,0.000648071,0.000648071,0.000648071
124,1731.43,1.05392,0.56068,0.85735,0.83895,0.73184,0.79751,0.46068,1.28653,0.73054,0.92588,0.000643101,0.000643101,0.000643101
125,1744.69,1.05607,0.56005,0.85789,0.83326,0.7206,0.78962,0.45793,1.30031,0.75653,0.92495,0.000638115,0.000638115,0.000638115
126,1757.89,1.04839,0.55462,0.85809,0.84245,0.71325,0.79328,0.45517,1.28935,0.72992,0.92521,0.000633115,0.000633115,0.000633115
127,1771.19,1.06289,0.56331,0.86,0.83976,0.73954,0.79453,0.4574,1.28222,0.73039,0.92054,0.000628101,0.000628101,0.000628101
128,1784.63,1.06514,0.57415,0.85971,0.83042,0.72273,0.78,0.45056,1.31691,0.76464,0.93777,0.000623074,0.000623074,0.000623074
129,1799.35,1.03922,0.56467,0.85564,0.84896,0.7187,0.78747,0.4608,1.28918,0.74936,0.92852,0.000618034,0.000618034,0.000618034
130,1812.91,1.04181,0.5491,0.84932,0.8474,0.71981,0.78635,0.45447,1.30301,0.75523,0.93162,0.000612981,0.000612981,0.000612981
131,1826.32,1.04013,0.55259,0.84808,0.8628,0.71034,0.79667,0.46261,1.28714,0.72894,0.9235,0.000607916,0.000607916,0.000607916
132,1840.31,1.04566,0.5494,0.85228,0.83138,0.72612,0.78879,0.45943,1.30135,0.76263,0.92256,0.00060284,0.00060284,0.00060284
133,1853.48,1.04212,0.54492,0.8489,0.81463,0.74918,0.79511,0.4588,1.28472,0.74995,0.91998,0.000597754,0.000597754,0.000597754
134,1866.77,1.03465,0.54002,0.84566,0.83094,0.7356,0.78834,0.45469,1.31959,0.76628,0.92638,0.000592657,0.000592657,0.000592657
135,1880.02,1.04775,0.55444,0.8572,0.83869,0.73007,0.79101,0.45628,1.30256,0.75076,0.92789,0.000587551,0.000587551,0.000587551
136,1893.23,1.00449,0.53174,0.8441,0.837,0.74169,0.7969,0.46596,1.26903,0.73754,0.9183,0.000582435,0.000582435,0.000582435
137,1906.66,0.99243,0.52385,0.85075,0.83674,0.73717,0.79419,0.46405,1.2742,0.73925,0.91496,0.000577311,0.000577311,0.000577311
138,1919.77,1.02144,0.53743,0.8464,0.81754,0.74617,0.78396,0.45966,1.2813,0.75356,0.9223,0.000572179,0.000572179,0.000572179
139,1933.22,1.02766,0.53802,0.84866,0.80048,0.7498,0.79008,0.46193,1.27393,0.71576,0.91826,0.00056704,0.00056704,0.00056704
140,1948.31,1.03659,0.5361,0.84732,0.8157,0.75455,0.79854,0.46342,1.28093,0.72492,0.91659,0.000561894,0.000561894,0.000561894
141,1961.55,1.02373,0.53732,0.84834,0.83552,0.73007,0.79427,0.46491,1.28334,0.74387,0.92684,0.000556742,0.000556742,0.000556742
142,1975.53,1.00778,0.53235,0.84328,0.82216,0.73402,0.78746,0.45831,1.30031,0.75828,0.92555,0.000551584,0.000551584,0.000551584
143,1989.02,0.99122,0.53017,0.83863,0.84284,0.74822,0.79986,0.47,1.27876,0.73598,0.92397,0.000546421,0.000546421,0.000546421
144,2002.4,1.01449,0.52927,0.8442,0.84837,0.73007,0.79637,0.46283,1.26585,0.73003,0.92849,0.000541253,0.000541253,0.000541253
145,2015.59,1.00184,0.52741,0.84643,0.84422,0.73639,0.79819,0.46585,1.27362,0.75591,0.91527,0.000536081,0.000536081,0.000536081
146,2031.42,1.00846,0.53285,0.84582,0.87293,0.69402,0.79536,0.45917,1.29508,0.74118,0.92801,0.000530906,0.000530906,0.000530906
147,2044.77,0.99387,0.52072,0.84472,0.85137,0.71823,0.79224,0.46466,1.27351,0.73237,0.92236,0.000525728,0.000525728,0.000525728
148,2058.09,0.99308,0.52955,0.84136,0.82111,0.74822,0.79801,0.46719,1.2799,0.75025,0.92197,0.000520548,0.000520548,0.000520548
