epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,516.481,1.14741,0.62113,0.87093,0.82777,0.73165,0.78866,0.45124,1.30654,0.75132,0.90734,0.000961322,0.000961322,0.000961322
40,530.076,1.16435,0.63159,0.875,0.78137,0.75691,0.78213,0.4524,1.31393,0.76026,0.91166,0.000959289,0.000959289,0.000959289
41,543.232,1.1441,0.61514,0.86581,0.83023,0.69692,0.77419,0.4409,1.31254,0.77248,0.91594,0.000957205,0.000957205,0.000957205
42,556.355,1.13726,0.624,0.86269,0.82086,0.71902,0.77655,0.44473,1.31179,0.76867,0.92965,0.000955072,0.000955072,0.000955072
43,569.559,1.12153,0.6093,0.8652,0.83322,0.70718,0.77972,0.44152,1.33701,0.7838,0.92184,0.000952889,0.000952889,0.000952889
44,582.662,1.14178,0.61635,0.86517,0.81963,0.72089,0.77645,0.44368,1.30355,0.75402,0.91414,0.000950658,0.000950658,0.000950658
45,595.683,1.14458,0.61279,0.86725,0.8175,0.71062,0.76705,0.43648,1.32378,0.7684,0.91588,0.000948377,0.000948377,0.000948377
46,608.873,1.14539,0.62077,0.86395,0.80473,0.72455,0.76848,0.44214,1.30144,0.76737,0.91264,0.000946048,0.000946048,0.000946048
47,621.895,1.13861,0.61156,0.86585,0.82807,0.70325,0.76822,0.44546,1.30706,0.76676,0.9226,0.000943671,0.000943671,0.000943671
48,634.971,1.14031,0.61225,0.8672,0.8212,0.70481,0.7711,0.43877,1.30253,0.77335,0.91295,0.000941245,0.000941245,0.000941245
49,648.027,1.12423,0.60467,0.86217,0.83419,0.71665,0.78576,0.44544,1.32458,0.7808,0.91944,0.000938772,0.000938772,0.000938772
50,661.037,1.14799,0.6063,0.86488,0.84331,0.68429,0.77118,0.43997,1.32043,0.79989,0.92353,0.000936251,0.000936251,0.000936251
51,674.031,1.14272,0.60504,0.86392,0.7985,0.72876,0.77403,0.44272,1.3073,0.76654,0.91498,0.000933683,0.000933683,0.000933683
52,687.437,1.15392,0.61677,0.86895,0.80754,0.72859,0.77029,0.43839,1.32672,0.77625,0.9231,0.000931067,0.000931067,0.000931067
53,700.59,1.10065,0.59814,0.86517,0.81263,0.72534,0.77724,0.44684,1.31339,0.74814,0.91808,0.000928405,0.000928405,0.000928405
54,713.69,1.12017,0.60662,0.86368,0.82272,0.70324,0.76822,0.44113,1.31137,0.75581,0.92284,0.000925697,0.000925697,0.000925697
55,726.748,1.12748,0.59442,0.86548,0.82355,0.70245,0.75954,0.43862,1.31824,0.7813,0.92412,0.000922942,0.000922942,0.000922942
56,739.784,1.10588,0.59226,0.86166,0.82589,0.69376,0.74639,0.42639,1.32195,0.7932,0.9232,0.000920142,0.000920142,0.000920142
57,752.897,1.1024,0.57879,0.85683,0.83129,0.7206,0.77514,0.44439,1.30603,0.75804,0.91245,0.000917296,0.000917296,0.000917296
58,765.879,1.08971,0.58697,0.86063,0.83514,0.71566,0.7743,0.44189,1.3118,0.75903,0.92345,0.000914405,0.000914405,0.000914405
59,779.064,1.09444,0.58489,0.85617,0.83214,0.71271,0.77445,0.44373,1.3147,0.76836,0.9233,0.000911469,0.000911469,0.000911469
60,792.158,1.10779,0.58696,0.85591,0.81607,0.73187,0.77824,0.45149,1.2864,0.76665,0.90931,0.000908488,0.000908488,0.000908488
61,805.22,1.10145,0.58761,0.8568,0.82464,0.70955,0.76754,0.43757,1.32613,0.75966,0.92829,0.000905463,0.000905463,0.000905463
62,818.376,1.08226,0.57267,0.85933,0.81122,0.71562,0.75492,0.43532,1.29631,0.76191,0.91501,0.000902395,0.000902395,0.000902395
63,831.39,1.10345,0.5866,0.86093,0.83316,0.72129,0.77721,0.45152,1.288,0.75418,0.91647,0.000899282,0.000899282,0.000899282
64,844.249,1.07654,0.56974,0.85503,0.84958,0.70879,0.78205,0.4533,1.28761,0.75105,0.91784,0.000896127,0.000896127,0.000896127
65,857.733,1.07789,0.57275,0.85554,0.82183,0.71981,0.76377,0.44323,1.28422,0.76485,0.9146,0.000892928,0.000892928,0.000892928
66,870.713,1.0771,0.57044,0.85061,0.8113,0.73875,0.78349,0.44676,1.30108,0.75977,0.91927,0.000889687,0.000889687,0.000889687
67,883.942,1.04833,0.56267,0.85075,0.8285,0.72218,0.78323,0.44577,1.28495,0.7386,0.91582,0.000886404,0.000886404,0.000886404
68,897.08,1.07703,0.57439,0.85733,0.81765,0.71034,0.77844,0.44682,1.30555,0.76603,0.91795,0.000883079,0.000883079,0.000883079
69,910.058,1.06888,0.56638,0.85615,0.82628,0.71665,0.77888,0.44421,1.29909,0.77446,0.91146,0.000879713,0.000879713,0.000879713
70,923.204,1.05039,0.5668,0.85098,0.81387,0.74197,0.7816,0.44979,1.30241,0.74432,0.91663,0.000876305,0.000876305,0.000876305
71,936.192,1.05023,0.54882,0.84802,0.84418,0.72691,0.79006,0.45468,1.28834,0.75642,0.92429,0.000872857,0.000872857,0.000872857
72,949.796,1.05329,0.55082,0.85191,0.83728,0.73101,0.77916,0.44569,1.28263,0.74798,0.91524,0.000869368,0.000869368,0.000869368
73,962.843,1.05023,0.55923,0.84509,0.81665,0.74428,0.78617,0.45247,1.2899,0.74914,0.90957,0.000865839,0.000865839,0.000865839
74,975.933,1.07174,0.56925,0.85937,0.84392,0.71269,0.78339,0.45298,1.28558,0.73311,0.91281,0.000862271,0.000862271,0.000862271
75,988.948,1.04932,0.54748,0.84247,0.82005,0.74349,0.79072,0.4561,1.27147,0.73011,0.9162,0.000858664,0.000858664,0.000858664
76,1002.26,1.04516,0.55422,0.84319,0.83492,0.71452,0.76571,0.44123,1.29305,0.75437,0.91389,0.000855018,0.000855018,0.000855018
77,1015.37,1.02213,0.55273,0.84337,0.81246,0.7356,0.77288,0.44893,1.29375,0.75412,0.92512,0.000851333,0.000851333,0.000851333
78,1028.63,1.04018,0.55126,0.84499,0.8347,0.71902,0.77861,0.44937,1.29263,0.72864,0.91297,0.000847611,0.000847611,0.000847611
79,1041.84,1.06028,0.55264,0.85027,0.8271,0.74901,0.78917,0.45415,1.28179,0.72917,0.91539,0.000843851,0.000843851,0.000843851
80,1054.84,1.03062,0.54955,0.84741,0.83461,0.73285,0.77572,0.45067,1.26198,0.72857,0.91296,0.000840054,0.000840054,0.000840054
81,1067.82,1.03187,0.54511,0.84887,0.82811,0.71865,0.7707,0.44361,1.28347,0.7613,0.91231,0.00083622,0.00083622,0.00083622
82,1080.97,1.02284,0.5323,0.84812,0.8145,0.72774,0.78193,0.4542,1.27998,0.75534,0.91532,0.000832349,0.000832349,0.000832349
83,1094.16,1.01862,0.53508,0.84376,0.81236,0.72139,0.76097,0.44238,1.29228,0.76845,0.9199,0.000828443,0.000828443,0.000828443
84,1107.52,1.02574,0.53671,0.84173,0.81393,0.72849,0.77654,0.45382,1.28143,0.75066,0.91157,0.000824502,0.000824502,0.000824502
85,1120.71,1.0028,0.52619,0.83571,0.82796,0.73007,0.77745,0.45045,1.29278,0.76349,0.91556,0.000820525,0.000820525,0.000820525
86,1133.78,1.03038,0.53386,0.84175,0.81615,0.7428,0.77825,0.45786,1.26777,0.75429,0.91238,0.000816514,0.000816514,0.000816514
87,1147.16,1.01957,0.52781,0.84192,0.81784,0.71935,0.76046,0.44023,1.29585,0.76583,0.91573,0.000812468,0.000812468,0.000812468
88,1160.19,1.00886,0.53017,0.84564,0.84693,0.72493,0.78061,0.45097,1.28811,0.75532,0.91969,0.000808389,0.000808389,0.000808389
89,1173.35,1.013,0.52942,0.84242,0.82017,0.72928,0.78257,0.45338,1.28457,0.75505,0.91198,0.000804277,0.000804277,0.000804277
90,1186.5,1.00627,0.52844,0.84056,0.82037,0.73323,0.77364,0.45163,1.26752,0.75755,0.91251,0.000800131,0.000800131,0.000800131
91,1199.82,1,0.51897,0.83296,0.81258,0.73875,0.77561,0.44401,1.28703,0.73489,0.91189,0.000795954,0.000795954,0.000795954
92,1213.03,0.99149,0.51503,0.83543,0.83184,0.7262,0.78525,0.4507,1.27712,0.74675,0.91041,0.000791744,0.000791744,0.000791744
93,1226.19,1.00216,0.52152,0.84078,0.83573,0.73717,0.79567,0.46346,1.26839,0.73611,0.90293,0.000787503,0.000787503,0.000787503
94,1239.41,0.98913,0.51597,0.83809,0.81645,0.73875,0.77697,0.45036,1.26381,0.73397,0.90168,0.000783231,0.000783231,0.000783231
95,1252.43,0.98407,0.51247,0.84039,0.82175,0.72772,0.77377,0.45266,1.26886,0.77136,0.90388,0.000778929,0.000778929,0.000778929
96,1265.33,0.9859,0.51023,0.83609,0.86387,0.71902,0.78372,0.45759,1.2621,0.74876,0.90117,0.000774596,0.000774596,0.000774596
97,1278.62,0.96478,0.50407,0.8385,0.85044,0.74503,0.784,0.45407,1.26892,0.75385,0.90487,0.000770234,0.000770234,0.000770234
98,1291.58,0.9969,0.51851,0.83752,0.81579,0.73402,0.77495,0.44994,1.26552,0.75866,0.91284,0.000765843,0.000765843,0.000765843
99,1304.91,0.98483,0.51112,0.83853,0.8264,0.73639,0.7803,0.45482,1.28271,0.75755,0.9115,0.000761423,0.000761423,0.000761423
100,1318.08,0.95619,0.49953,0.83733,0.82348,0.74376,0.78137,0.45365,1.26978,0.75145,0.90316,0.000756976,0.000756976,0.000756976
101,1331.21,0.97266,0.5081,0.83431,0.83591,0.73581,0.79106,0.45831,1.28796,0.74685,0.91623,0.0007525,0.0007525,0.0007525
102,1344.29,0.95795,0.50433,0.83414,0.83075,0.74769,0.79326,0.46099,1.2621,0.72863,0.90986,0.000747997,0.000747997,0.000747997
103,1357.68,0.97249,0.50483,0.83303,0.83479,0.73379,0.78395,0.46052,1.25252,0.75464,0.90678,0.000743468,0.000743468,0.000743468
104,1370.9,0.96214,0.49459,0.83139,0.83045,0.73064,0.77881,0.45583,1.25331,0.75653,0.90262,0.000738913,0.000738913,0.000738913
105,1383.9,0.9551,0.49972,0.83118,0.83932,0.73402,0.78085,0.46066,1.24949,0.74564,0.90317,0.000734332,0.000734332,0.000734332
106,1397.08,0.94588,0.49757,0.83329,0.83799,0.73481,0.78542,0.45904,1.26676,0.74237,0.90507,0.000729725,0.000729725,0.000729725
107,1410.19,0.92975,0.48699,0.82791,0.82555,0.75448,0.78768,0.46377,1.25167,0.73172,0.9107,0.000725094,0.000725094,0.000725094
108,1423.35,0.95557,0.4948,0.83381,0.84015,0.72593,0.78335,0.45918,1.26664,0.74278,0.91143,0.000720439,0.000720439,0.000720439
109,1436.59,0.93424,0.48326,0.82746,0.82548,0.74293,0.78244,0.46347,1.25716,0.74343,0.90163,0.000715761,0.000715761,0.000715761
110,1449.8,0.94859,0.491,0.8313,0.82471,0.75217,0.78418,0.45404,1.27291,0.73568,0.91,0.000711059,0.000711059,0.000711059
111,1463.12,0.95141,0.49273,0.83593,0.83474,0.7277,0.77207,0.45307,1.27789,0.74675,0.9104,0.000706335,0.000706335,0.000706335
112,1476.23,0.95244,0.48333,0.83403,0.81378,0.74586,0.77046,0.4516,1.26588,0.74769,0.9055,0.000701588,0.000701588,0.000701588
113,1489.31,0.94494,0.49123,0.83566,0.85883,0.71542,0.77528,0.45488,1.27082,0.74885,0.90522,0.00069682,0.00069682,0.00069682
114,1502.29,0.92712,0.47786,0.83263,0.82646,0.73674,0.7755,0.45632,1.25202,0.74661,0.90209,0.000692031,0.000692031,0.000692031
115,1515.64,0.916,0.47586,0.82515,0.82752,0.73086,0.7743,0.4531,1.27819,0.75122,0.91293,0.000687222,0.000687222,0.000687222
116,1528.83,0.92094,0.47292,0.82427,0.83327,0.73796,0.7733,0.45495,1.27258,0.74654,0.9103,0.000682392,0.000682392,0.000682392
117,1541.96,0.92385,0.48115,0.83026,0.83994,0.71744,0.76772,0.45087,1.2701,0.76533,0.91407,0.000677543,0.000677543,0.000677543
118,1555.08,0.90688,0.47424,0.82728,0.84085,0.72558,0.78381,0.46147,1.26013,0.74829,0.90283,0.000672675,0.000672675,0.000672675
119,1568.19,0.91333,0.48162,0.8305,0.83048,0.75013,0.78245,0.45806,1.26608,0.74194,0.90554,0.000667789,0.000667789,0.000667789
120,1581.23,0.92959,0.48483,0.83202,0.81296,0.75059,0.77626,0.45395,1.28054,0.74207,0.92833,0.000662885,0.000662885,0.000662885
121,1594.37,0.92421,0.48071,0.83056,0.83519,0.73402,0.77398,0.4523,1.28598,0.75203,0.9262,0.000657963,0.000657963,0.000657963
122,1607.32,0.92047,0.48011,0.82729,0.83121,0.73461,0.77836,0.46005,1.27251,0.7685,0.919,0.000653025,0.000653025,0.000653025
123,1620.38,0.93346,0.48235,0.82939,0.8401,0.7277,0.78312,0.46,1.28039,0.7411,0.91779,0.000648071,0.000648071,0.000648071
124,1633.57,0.90016,0.4671,0.8263,0.83564,0.73639,0.78395,0.4553,1.28001,0.77693,0.91327,0.000643101,0.000643101,0.000643101
125,1646.71,0.90151,0.46963,0.82477,0.84837,0.72421,0.78175,0.45728,1.26955,0.76302,0.91203,0.000638115,0.000638115,0.000638115
126,1659.78,0.90596,0.4664,0.82668,0.8399,0.72691,0.77608,0.45446,1.26476,0.75387,0.90887,0.000633115,0.000633115,0.000633115
127,1673.1,0.90501,0.46891,0.82552,0.85319,0.72534,0.77987,0.45402,1.26728,0.74467,0.90924,0.000628101,0.000628101,0.000628101
128,1686.02,0.90608,0.46883,0.82517,0.84867,0.73476,0.78716,0.46217,1.26675,0.73968,0.91438,0.000623074,0.000623074,0.000623074
129,1699.14,0.88794,0.46509,0.82409,0.84323,0.73481,0.77341,0.45363,1.26137,0.73984,0.90588,0.000618034,0.000618034,0.000618034
130,1712.06,0.89782,0.46224,0.82216,0.83836,0.74191,0.77793,0.45502,1.26366,0.75352,0.90619,0.000612981,0.000612981,0.000612981
131,1725.17,0.90717,0.46918,0.82145,0.82733,0.74822,0.78249,0.46162,1.26273,0.741,0.90879,0.000607916,0.000607916,0.000607916
132,1738.25,0.88586,0.45586,0.82071,0.83429,0.73639,0.78222,0.46111,1.26084,0.73884,0.90697,0.00060284,0.00060284,0.00060284
133,1751.43,0.89538,0.46194,0.82021,0.83715,0.73034,0.78111,0.46364,1.25046,0.74761,0.90616,0.000597754,0.000597754,0.000597754
134,1764.62,0.88544,0.45736,0.8182,0.83867,0.73856,0.77906,0.46197,1.25399,0.75617,0.90752,0.000592657,0.000592657,0.000592657
135,1777.75,0.88715,0.46073,0.8222,0.84757,0.7329,0.77953,0.45927,1.26556,0.75675,0.91651,0.000587551,0.000587551,0.000587551
136,1790.78,0.85419,0.44374,0.81569,0.83224,0.74784,0.78452,0.45799,1.26425,0.74408,0.9136,0.000582435,0.000582435,0.000582435
137,1803.79,0.84906,0.44061,0.82146,0.86152,0.72691,0.78573,0.45995,1.2683,0.74982,0.90841,0.000577311,0.000577311,0.000577311
