epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,367.815,1.37555,0.83574,0.9365,0.80416,0.65509,0.72546,0.40382,1.41127,0.89557,0.9694,0.000983133,0.000983133,0.000983133
27,381.299,1.42464,0.8446,0.94886,0.78463,0.64957,0.69501,0.37318,1.44472,1.03815,0.97339,0.000981765,0.000981765,0.000981765
28,394.539,1.40761,0.83236,0.954,0.77564,0.66219,0.70671,0.38979,1.44008,0.89227,0.982,0.000980345,0.000980345,0.000980345
29,407.718,1.36763,0.80415,0.94559,0.8282,0.65904,0.72543,0.3776,1.48076,0.90425,0.98262,0.000978873,0.000978873,0.000978873
30,420.935,1.37484,0.81132,0.93234,0.76946,0.63141,0.68807,0.35682,1.51198,0.97377,0.98209,0.000977349,0.000977349,0.000977349
31,434.078,1.37456,0.81245,0.93037,0.78998,0.6614,0.7149,0.38338,1.47112,0.93853,0.97995,0.000975773,0.000975773,0.000975773
32,447.331,1.37553,0.79654,0.93327,0.80213,0.66377,0.72997,0.38755,1.47544,0.91102,0.9758,0.000974145,0.000974145,0.000974145
33,460.409,1.34685,0.80131,0.93641,0.81205,0.64957,0.72947,0.39425,1.45106,0.88034,0.9668,0.000972466,0.000972466,0.000972466
34,473.565,1.36985,0.80557,0.93287,0.7936,0.6403,0.70516,0.39463,1.41939,0.89692,0.97222,0.000970736,0.000970736,0.000970736
35,486.637,1.34573,0.79025,0.93402,0.79712,0.6667,0.72966,0.3952,1.4405,0.91087,0.95784,0.000968955,0.000968955,0.000968955
36,499.84,1.36883,0.79668,0.93497,0.77089,0.64483,0.70175,0.38263,1.46191,0.98751,0.98026,0.000967122,0.000967122,0.000967122
37,513.118,1.34188,0.79082,0.93266,0.79888,0.67877,0.7428,0.41326,1.38745,0.88694,0.9641,0.000965239,0.000965239,0.000965239
38,526.37,1.3306,0.78161,0.93167,0.81535,0.66914,0.73451,0.39775,1.41057,0.85287,0.96763,0.000963306,0.000963306,0.000963306
39,539.638,1.30839,0.76117,0.91975,0.80872,0.67482,0.73923,0.40405,1.41088,0.87225,0.96481,0.000961322,0.000961322,0.000961322
40,552.814,1.32626,0.7729,0.93131,0.8234,0.66298,0.72164,0.39894,1.39666,0.89661,0.96796,0.000959289,0.000959289,0.000959289
41,566.106,1.32613,0.76553,0.92408,0.78926,0.6764,0.72347,0.40035,1.44132,0.87409,0.97002,0.000957205,0.000957205,0.000957205
42,579.297,1.30526,0.753,0.91446,0.796,0.68587,0.74422,0.40709,1.41142,0.84976,0.96923,0.000955072,0.000955072,0.000955072
43,592.516,1.2998,0.74549,0.92197,0.77746,0.69061,0.73223,0.39134,1.41782,0.91391,0.95737,0.000952889,0.000952889,0.000952889
44,605.635,1.3116,0.76276,0.92275,0.82727,0.65904,0.73612,0.41089,1.38946,0.87085,0.95152,0.000950658,0.000950658,0.000950658
45,618.634,1.3025,0.74651,0.91896,0.82577,0.68193,0.74734,0.41378,1.3845,0.84843,0.94887,0.000948377,0.000948377,0.000948377
46,632.025,1.32291,0.75777,0.91853,0.78168,0.70087,0.74852,0.41553,1.37792,0.83872,0.9492,0.000946048,0.000946048,0.000946048
47,645.361,1.28806,0.73773,0.91401,0.78853,0.71034,0.74988,0.41375,1.40064,0.86194,0.95484,0.000943671,0.000943671,0.000943671
48,658.653,1.30725,0.73572,0.91701,0.80123,0.70087,0.75308,0.41602,1.3593,0.83828,0.94219,0.000941245,0.000941245,0.000941245
49,672.103,1.29727,0.72887,0.91046,0.80756,0.69219,0.75821,0.42594,1.3548,0.81506,0.93934,0.000938772,0.000938772,0.000938772
50,685.394,1.29046,0.71879,0.91068,0.7868,0.6845,0.7484,0.42597,1.32644,0.81868,0.94081,0.000936251,0.000936251,0.000936251
51,698.615,1.28671,0.72271,0.90866,0.79554,0.70008,0.74305,0.41722,1.37845,0.85025,0.9551,0.000933683,0.000933683,0.000933683
52,711.874,1.31135,0.73966,0.91543,0.79277,0.7005,0.73967,0.40939,1.39801,0.83215,0.95875,0.000931067,0.000931067,0.000931067
53,724.9,1.25726,0.7335,0.91345,0.79893,0.67112,0.73839,0.40656,1.41362,0.85997,0.96145,0.000928405,0.000928405,0.000928405
54,738.075,1.28819,0.73755,0.91307,0.78042,0.68166,0.74038,0.41135,1.38803,0.85167,0.95119,0.000925697,0.000925697,0.000925697
55,751.408,1.30311,0.72426,0.91515,0.78342,0.71661,0.75624,0.41881,1.37767,0.86906,0.94003,0.000922942,0.000922942,0.000922942
56,764.612,1.27242,0.72209,0.9112,0.78859,0.69692,0.74478,0.41375,1.37298,0.83628,0.93612,0.000920142,0.000920142,0.000920142
57,777.831,1.25646,0.70866,0.90007,0.81225,0.6693,0.73898,0.40596,1.40772,0.84963,0.94191,0.000917296,0.000917296,0.000917296
58,790.881,1.2551,0.70824,0.90715,0.80571,0.70324,0.75225,0.425,1.35607,0.828,0.9389,0.000914405,0.000914405,0.000914405
59,804.049,1.25257,0.71029,0.90405,0.83432,0.70745,0.76741,0.42935,1.35819,0.80858,0.94276,0.000911469,0.000911469,0.000911469
60,817.448,1.25723,0.71803,0.90331,0.82017,0.70913,0.76335,0.43133,1.34303,0.78782,0.93315,0.000908488,0.000908488,0.000908488
61,830.662,1.25651,0.7042,0.90509,0.80826,0.70534,0.76274,0.43062,1.34177,0.82207,0.93704,0.000905463,0.000905463,0.000905463
62,843.772,1.25223,0.70244,0.9049,0.81632,0.69455,0.76094,0.42247,1.37873,0.81939,0.95521,0.000902395,0.000902395,0.000902395
63,857.013,1.26343,0.71367,0.90479,0.78392,0.67482,0.72453,0.39703,1.4084,0.88742,0.96362,0.000899282,0.000899282,0.000899282
64,870.093,1.2457,0.7057,0.9023,0.79493,0.72139,0.77438,0.43266,1.36238,0.8134,0.93692,0.000896127,0.000896127,0.000896127
65,883.17,1.23068,0.68367,0.89682,0.82467,0.72455,0.77452,0.43019,1.36337,0.81242,0.94428,0.000892928,0.000892928,0.000892928
66,896.258,1.20755,0.67095,0.89231,0.7995,0.70245,0.75567,0.42604,1.34332,0.79301,0.94147,0.000889687,0.000889687,0.000889687
67,909.521,1.21105,0.67854,0.89264,0.81491,0.71586,0.77686,0.43262,1.3652,0.78245,0.94584,0.000886404,0.000886404,0.000886404
68,922.737,1.22168,0.6816,0.89685,0.83043,0.68745,0.76427,0.41989,1.39389,0.83266,0.945,0.000883079,0.000883079,0.000883079
69,935.757,1.21842,0.69111,0.8975,0.80909,0.6835,0.75442,0.41902,1.37485,0.82646,0.94033,0.000879713,0.000879713,0.000879713
70,948.827,1.2106,0.69104,0.89017,0.82417,0.70662,0.76406,0.43254,1.32945,0.79218,0.93717,0.000876305,0.000876305,0.000876305
71,961.798,1.21677,0.66504,0.89336,0.80743,0.72455,0.77418,0.43634,1.345,0.80728,0.94211,0.000872857,0.000872857,0.000872857
72,975.135,1.2172,0.66552,0.89491,0.80242,0.72928,0.76607,0.42646,1.35963,0.78948,0.93888,0.000869368,0.000869368,0.000869368
73,988.27,1.20382,0.66664,0.88754,0.82526,0.72376,0.76872,0.43285,1.34055,0.77666,0.93454,0.000865839,0.000865839,0.000865839
74,1001.26,1.21826,0.68292,0.89906,0.79632,0.72515,0.77384,0.43547,1.37447,0.82597,0.93429,0.000862271,0.000862271,0.000862271
75,1014.34,1.20032,0.65635,0.88071,0.81291,0.70403,0.77074,0.43396,1.35517,0.79664,0.9394,0.000858664,0.000858664,0.000858664
76,1027.48,1.20007,0.65514,0.88461,0.77642,0.74112,0.76031,0.43699,1.33781,0.79503,0.94343,0.000855018,0.000855018,0.000855018
77,1040.78,1.18371,0.66002,0.88221,0.80522,0.71034,0.77091,0.4361,1.34479,0.80055,0.94098,0.000851333,0.000851333,0.000851333
78,1053.78,1.19058,0.659,0.88322,0.78876,0.72612,0.76614,0.44487,1.32815,0.80084,0.93741,0.000847611,0.000847611,0.000847611
79,1067.03,1.21722,0.66376,0.89297,0.81741,0.7206,0.78198,0.44642,1.31521,0.77471,0.93,0.000843851,0.000843851,0.000843851
80,1080.44,1.18258,0.65571,0.88701,0.80508,0.70741,0.75761,0.43636,1.33512,0.79956,0.94025,0.000840054,0.000840054,0.000840054
81,1093.39,1.17591,0.64788,0.88827,0.81997,0.71507,0.77101,0.44474,1.32801,0.76144,0.93577,0.00083622,0.00083622,0.00083622
82,1106.71,1.17529,0.64122,0.88824,0.81832,0.69534,0.76065,0.43303,1.34456,0.81494,0.93275,0.000832349,0.000832349,0.000832349
83,1119.96,1.18088,0.64221,0.88561,0.79603,0.73926,0.76424,0.4329,1.33856,0.79755,0.93539,0.000828443,0.000828443,0.000828443
84,1133.01,1.1621,0.6377,0.879,0.81498,0.71617,0.77096,0.43863,1.32848,0.77505,0.93047,0.000824502,0.000824502,0.000824502
85,1146.16,1.16565,0.63297,0.87916,0.79326,0.71271,0.77379,0.43982,1.33416,0.79095,0.9294,0.000820525,0.000820525,0.000820525
86,1159.35,1.17842,0.64268,0.88174,0.83718,0.70324,0.7824,0.4458,1.33161,0.77989,0.93872,0.000816514,0.000816514,0.000816514
87,1172.44,1.17228,0.63064,0.8814,0.82648,0.70299,0.77135,0.44157,1.32405,0.78072,0.93313,0.000812468,0.000812468,0.000812468
88,1185.63,1.17258,0.6377,0.88723,0.78632,0.73774,0.77995,0.44574,1.31777,0.78206,0.93179,0.000808389,0.000808389,0.000808389
89,1198.77,1.16772,0.62676,0.88351,0.8281,0.72376,0.78522,0.44166,1.35209,0.78842,0.93571,0.000804277,0.000804277,0.000804277
90,1211.88,1.15934,0.62911,0.88042,0.8196,0.71823,0.76891,0.43976,1.32824,0.78585,0.94597,0.000800131,0.000800131,0.000800131
91,1225.04,1.14714,0.62129,0.87125,0.82401,0.7243,0.78116,0.44798,1.3209,0.76882,0.93525,0.000795954,0.000795954,0.000795954
92,1238.5,1.13434,0.61978,0.87174,0.83197,0.71514,0.77805,0.44212,1.33532,0.79375,0.93921,0.000791744,0.000791744,0.000791744
93,1251.53,1.15872,0.6285,0.88018,0.80345,0.73323,0.78669,0.45407,1.3049,0.76605,0.93319,0.000787503,0.000787503,0.000787503
94,1265.02,1.1475,0.62763,0.87577,0.81863,0.7135,0.77223,0.44326,1.33134,0.77749,0.93528,0.000783231,0.000783231,0.000783231
95,1278.22,1.15448,0.6275,0.87826,0.80265,0.71586,0.77267,0.44234,1.30245,0.79267,0.92236,0.000778929,0.000778929,0.000778929
96,1291.31,1.14757,0.61028,0.87279,0.83367,0.71209,0.77972,0.44867,1.31508,0.75276,0.93507,0.000774596,0.000774596,0.000774596
97,1304.56,1.116,0.60634,0.87674,0.81518,0.72612,0.77847,0.45061,1.29592,0.75242,0.93124,0.000770234,0.000770234,0.000770234
98,1317.76,1.15286,0.61407,0.87479,0.84079,0.71034,0.78296,0.45151,1.31616,0.77085,0.93318,0.000765843,0.000765843,0.000765843
99,1331.03,1.1271,0.60592,0.87323,0.81444,0.72849,0.77762,0.44527,1.33956,0.77208,0.93516,0.000761423,0.000761423,0.000761423
100,1344.13,1.10449,0.59741,0.86975,0.81776,0.73954,0.78385,0.4475,1.34131,0.77058,0.93252,0.000756976,0.000756976,0.000756976
101,1357.39,1.13265,0.608,0.87407,0.8259,0.71902,0.78,0.45193,1.31965,0.76126,0.93198,0.0007525,0.0007525,0.0007525
102,1370.65,1.12435,0.60973,0.87244,0.82956,0.71838,0.79311,0.44858,1.3279,0.75736,0.92341,0.000747997,0.000747997,0.000747997
103,1383.93,1.12014,0.60185,0.86866,0.8305,0.71744,0.77609,0.45323,1.30019,0.75167,0.93588,0.000743468,0.000743468,0.000743468
104,1397.16,1.11561,0.59774,0.86571,0.81662,0.72756,0.78516,0.45365,1.28187,0.74438,0.92236,0.000738913,0.000738913,0.000738913
105,1410.13,1.11278,0.59972,0.86801,0.82415,0.72849,0.78617,0.44953,1.32397,0.76233,0.93839,0.000734332,0.000734332,0.000734332
106,1423.33,1.10569,0.59554,0.86985,0.82711,0.71586,0.7791,0.44705,1.31574,0.75812,0.93796,0.000729725,0.000729725,0.000729725
107,1436.6,1.10104,0.59711,0.86187,0.84425,0.72304,0.78846,0.4532,1.31172,0.74532,0.93373,0.000725094,0.000725094,0.000725094
108,1449.68,1.12113,0.59363,0.87084,0.85691,0.70426,0.78338,0.45248,1.31993,0.73928,0.93257,0.000720439,0.000720439,0.000720439
109,1462.72,1.09753,0.57678,0.86412,0.85105,0.70166,0.78531,0.44899,1.31799,0.75341,0.92299,0.000715761,0.000715761,0.000715761
110,1475.76,1.10869,0.59085,0.8678,0.84242,0.71034,0.77959,0.44734,1.32646,0.74459,0.94338,0.000711059,0.000711059,0.000711059
111,1488.93,1.10801,0.59026,0.87193,0.83888,0.71429,0.77864,0.44109,1.31802,0.74837,0.93803,0.000706335,0.000706335,0.000706335
112,1502.25,1.10558,0.58088,0.86998,0.81469,0.73564,0.7881,0.45372,1.30218,0.75098,0.93066,0.000701588,0.000701588,0.000701588
113,1515.24,1.09169,0.58086,0.86998,0.83772,0.72297,0.78453,0.45504,1.2979,0.75724,0.92949,0.00069682,0.00069682,0.00069682
114,1528.71,1.09258,0.5786,0.86958,0.81505,0.73717,0.7836,0.45544,1.30002,0.76756,0.93895,0.000692031,0.000692031,0.000692031
115,1542.11,1.06777,0.56921,0.85872,0.81412,0.73402,0.78761,0.4623,1.2808,0.75125,0.93361,0.000687222,0.000687222,0.000687222
116,1555.43,1.0569,0.56333,0.85659,0.82961,0.72376,0.78318,0.45419,1.30094,0.74268,0.94697,0.000682392,0.000682392,0.000682392
117,1568.72,1.06536,0.56609,0.86468,0.84929,0.71665,0.80205,0.46346,1.30094,0.72534,0.93467,0.000677543,0.000677543,0.000677543
118,1582.17,1.06076,0.56958,0.86405,0.82687,0.73884,0.79168,0.46154,1.28733,0.72714,0.92189,0.000672675,0.000672675,0.000672675
119,1595.49,1.0596,0.57009,0.866,0.83155,0.7286,0.7922,0.46123,1.2927,0.72821,0.92653,0.000667789,0.000667789,0.000667789
120,1608.53,1.0868,0.56799,0.86571,0.82783,0.71726,0.77402,0.44827,1.30414,0.74116,0.93005,0.000662885,0.000662885,0.000662885
121,1621.8,1.07807,0.57589,0.86651,0.8396,0.71061,0.7795,0.45187,1.28332,0.74738,0.92593,0.000657963,0.000657963,0.000657963
122,1634.97,1.07067,0.56462,0.85828,0.83612,0.71276,0.77942,0.44897,1.33141,0.75775,0.94035,0.000653025,0.000653025,0.000653025
123,1648.21,1.0921,0.57474,0.86585,0.83978,0.71429,0.78768,0.45144,1.32611,0.74569,0.94132,0.000648071,0.000648071,0.000648071
124,1661.43,1.05727,0.56378,0.85723,0.80073,0.74191,0.78098,0.45572,1.28281,0.72203,0.93264,0.000643101,0.000643101,0.000643101
125,1674.56,1.06401,0.56294,0.86146,0.82236,0.71978,0.78128,0.45913,1.28496,0.75407,0.9288,0.000638115,0.000638115,0.000638115
126,1687.43,1.04561,0.5543,0.8575,0.81557,0.73642,0.78418,0.45656,1.28501,0.73949,0.92531,0.000633115,0.000633115,0.000633115
127,1700.64,1.0594,0.55996,0.85761,0.82406,0.73954,0.7855,0.45752,1.28229,0.72709,0.92819,0.000628101,0.000628101,0.000628101
128,1713.83,1.05903,0.56686,0.85703,0.84124,0.71665,0.77729,0.45345,1.29913,0.75354,0.92945,0.000623074,0.000623074,0.000623074
129,1726.88,1.04693,0.56352,0.85927,0.85275,0.70876,0.78448,0.45531,1.29287,0.75067,0.93449,0.000618034,0.000618034,0.000618034
130,1740.04,1.06768,0.56333,0.85455,0.82384,0.74033,0.78421,0.45559,1.29285,0.77606,0.92574,0.000612981,0.000612981,0.000612981
131,1753.19,1.07082,0.5637,0.85451,0.83966,0.73639,0.7843,0.45763,1.30371,0.74827,0.93183,0.000607916,0.000607916,0.000607916
132,1766.11,1.04633,0.54629,0.85295,0.83678,0.72834,0.79269,0.46308,1.28562,0.73033,0.92924,0.00060284,0.00060284,0.00060284
133,1779.26,1.05485,0.55305,0.85374,0.84918,0.73007,0.78361,0.45189,1.31121,0.7212,0.94109,0.000597754,0.000597754,0.000597754
134,1792.49,1.04187,0.54184,0.84901,0.85222,0.72297,0.78591,0.45804,1.2914,0.71526,0.92232,0.000592657,0.000592657,0.000592657
135,1805.66,1.04152,0.54709,0.85506,0.83719,0.73165,0.79108,0.46949,1.2772,0.72692,0.92418,0.000587551,0.000587551,0.000587551
136,1819.08,0.99871,0.53218,0.84259,0.84074,0.72082,0.77918,0.46064,1.2831,0.73149,0.9252,0.000582435,0.000582435,0.000582435
137,1832.2,0.99062,0.52138,0.85179,0.86115,0.72297,0.78835,0.45944,1.2841,0.74113,0.92896,0.000577311,0.000577311,0.000577311
138,1845.2,1.00435,0.52677,0.84411,0.82505,0.74069,0.78542,0.45675,1.29494,0.74743,0.93306,0.000572179,0.000572179,0.000572179
139,1858.28,1.0076,0.52954,0.84713,0.83834,0.74903,0.79435,0.45786,1.30858,0.74596,0.9309,0.00056704,0.00056704,0.00056704
140,1871.53,1.01425,0.52384,0.84325,0.83859,0.74428,0.79205,0.45525,1.30332,0.74485,0.93038,0.000561894,0.000561894,0.000561894
141,1884.71,1.02719,0.54325,0.84957,0.83837,0.72874,0.79084,0.46369,1.28293,0.73836,0.92477,0.000556742,0.000556742,0.000556742
142,1897.92,1.02796,0.54184,0.84948,0.82208,0.75059,0.79171,0.46,1.28325,0.73564,0.92401,0.000551584,0.000551584,0.000551584
143,1911.12,0.99035,0.51844,0.83779,0.85545,0.72866,0.79429,0.46729,1.27167,0.72345,0.92138,0.000546421,0.000546421,0.000546421
144,1924.02,1.02822,0.54003,0.84697,0.8201,0.75138,0.79812,0.46529,1.27974,0.71667,0.92481,0.000541253,0.000541253,0.000541253
145,1937.13,1.00571,0.5242,0.84599,0.83525,0.74822,0.79571,0.46184,1.28812,0.73788,0.92728,0.000536081,0.000536081,0.000536081
146,1950.27,1.01893,0.53103,0.84676,0.83051,0.73086,0.78515,0.46444,1.27567,0.73717,0.92504,0.000530906,0.000530906,0.000530906
147,1963.39,0.99565,0.52389,0.84649,0.84636,0.72607,0.78772,0.46281,1.27783,0.72574,0.93,0.000525728,0.000525728,0.000525728
148,1976.51,1.00301,0.52872,0.84562,0.85068,0.72139,0.78804,0.46033,1.29049,0.74492,0.93643,0.000520548,0.000520548,0.000520548
149,1989.79,0.98249,0.51448,0.8426,0.8454,0.71271,0.78111,0.45802,1.28144,0.74963,0.93773,0.000515366,0.000515366,0.000515366
150,2003.03,1.00115,0.5172,0.84741,0.84312,0.73323,0.78021,0.45649,1.27377,0.74565,0.93352,0.000510184,0.000510184,0.000510184
151,2016.21,1.00481,0.51666,0.84962,0.84032,0.74033,0.78578,0.46001,1.27535,0.72715,0.92818,0.000505,0.000505,0.000505
152,2029.35,1.00002,0.52585,0.84074,0.84561,0.73481,0.79392,0.4699,1.26504,0.71792,0.92676,0.000499816,0.000499816,0.000499816
153,2042.64,0.99458,0.51656,0.84753,0.8293,0.73239,0.78752,0.46709,1.28212,0.73684,0.92723,0.000494634,0.000494634,0.000494634
154,2055.72,0.97033,0.5086,0.84025,0.87419,0.70481,0.78967,0.46406,1.27604,0.74207,0.92664,0.000489452,0.000489452,0.000489452
155,2068.84,0.9575,0.50274,0.84158,0.83409,0.73323,0.78761,0.46689,1.25288,0.73007,0.92248,0.000484272,0.000484272,0.000484272
156,2081.98,0.99374,0.52306,0.84439,0.86864,0.72612,0.79856,0.4662,1.26338,0.72007,0.92765,0.000479094,0.000479094,0.000479094
157,2095.02,0.97069,0.5086,0.84577,0.84934,0.7277,0.78349,0.45901,1.27509,0.73616,0.93164,0.000473919,0.000473919,0.000473919
158,2108.25,0.95573,0.50169,0.83548,0.8555,0.73244,0.79538,0.467,1.2688,0.72297,0.93231,0.000468747,0.000468747,0.000468747
159,2121.38,0.97152,0.50652,0.84123,0.85744,0.72691,0.78752,0.46756,1.2652,0.73517,0.92262,0.000463579,0.000463579,0.000463579
160,2134.39,0.97315,0.51257,0.83967,0.831,0.72962,0.7892,0.46678,1.26995,0.73106,0.92201,0.000458416,0.000458416,0.000458416
161,2147.71,0.95851,0.50904,0.84264,0.84924,0.72912,0.79329,0.46324,1.26798,0.74116,0.92503,0.000453258,0.000453258,0.000453258
162,2160.99,0.95021,0.49293,0.84581,0.84933,0.72966,0.78583,0.46407,1.26324,0.73297,0.92997,0.000448106,0.000448106,0.000448106
163,2174.16,0.9623,0.49893,0.83932,0.8285,0.74352,0.784,0.46589,1.25571,0.72723,0.92345,0.00044296,0.00044296,0.00044296
164,2187.15,0.95535,0.49616,0.83301,0.85298,0.72806,0.79156,0.46767,1.26611,0.7253,0.92171,0.000437821,0.000437821,0.000437821
165,2200.28,0.97891,0.5078,0.84165,0.8707,0.71754,0.79723,0.46629,1.26702,0.72723,0.92762,0.000432689,0.000432689,0.000432689
166,2213.31,0.95001,0.48827,0.83054,0.84164,0.72989,0.78086,0.46382,1.2609,0.73261,0.92659,0.000427565,0.000427565,0.000427565
167,2226.61,0.95776,0.49591,0.83841,0.84617,0.73323,0.79453,0.46547,1.27993,0.72495,0.93085,0.000422449,0.000422449,0.000422449
168,2239.89,0.92045,0.4801,0.83334,0.85546,0.71939,0.78521,0.46359,1.26019,0.74018,0.92974,0.000417343,0.000417343,0.000417343
169,2252.99,0.94133,0.48402,0.83198,0.83302,0.74822,0.79319,0.46798,1.26626,0.72719,0.91868,0.000412246,0.000412246,0.000412246
170,2266.25,0.95091,0.49373,0.82952,0.85414,0.73952,0.78498,0.45884,1.27158,0.73002,0.93111,0.00040716,0.00040716,0.00040716
171,2279.53,0.95024,0.4937,0.83526,0.82721,0.75059,0.79622,0.46318,1.28161,0.7432,0.92856,0.000402084,0.000402084,0.000402084
172,2292.78,0.94186,0.49357,0.83081,0.85607,0.72763,0.78414,0.4657,1.26098,0.73252,0.92685,0.000397019,0.000397019,0.000397019
173,2306,0.93451,0.48438,0.83271,0.85611,0.7356,0.7975,0.46748,1.26983,0.73883,0.93202,0.000391966,0.000391966,0.000391966
174,2319.15,0.93082,0.47803,0.83399,0.84049,0.73612,0.79017,0.46385,1.26937,0.73441,0.9328,0.000386926,0.000386926,0.000386926
175,2332.5,0.94005,0.48039,0.83462,0.86282,0.71984,0.79776,0.46425,1.27463,0.74692,0.92722,0.000381899,0.000381899,0.000381899
176,2345.6,0.94308,0.48473,0.83286,0.83468,0.74919,0.79035,0.45477,1.27893,0.73826,0.93002,0.000376885,0.000376885,0.000376885
177,2358.75,0.94904,0.49184,0.83725,0.84045,0.75217,0.79456,0.46941,1.26857,0.74003,0.92265,0.000371885,0.000371885,0.000371885
178,2371.86,0.92137,0.47342,0.82819,0.88276,0.72139,0.7963,0.46536,1.25989,0.74122,0.93034,0.000366899,0.000366899,0.000366899
179,2385.07,0.94484,0.48422,0.8322,0.84873,0.73953,0.79329,0.46342,1.27398,0.7414,0.93454,0.000361929,0.000361929,0.000361929
180,2398.22,0.92195,0.47638,0.83039,0.86158,0.73198,0.79413,0.46631,1.26404,0.72144,0.92935,0.000356975,0.000356975,0.000356975
181,2411.34,0.91821,0.47027,0.8304,0.84611,0.72901,0.78354,0.45946,1.27165,0.73944,0.93907,0.000352037,0.000352037,0.000352037
182,2424.61,0.92539,0.47268,0.83323,0.85242,0.74308,0.78626,0.46149,1.26747,0.72954,0.93207,0.000347115,0.000347115,0.000347115
