epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,903.206,1.56013,1.02375,1.09481,0.72084,0.62983,0.65147,0.3399,1.49397,1.02744,0.977,0.000996097,0.000996097,0.000996097
14,971.628,1.54296,1.0018,1.08661,0.75028,0.63077,0.66527,0.35324,1.50415,0.97894,0.97031,0.00099542,0.00099542,0.00099542
15,1039.85,1.53984,1.00163,1.08377,0.73014,0.6251,0.65354,0.35058,1.47776,0.9802,0.95703,0.00099469,0.00099469,0.00099469
16,1108.84,1.52908,0.98697,1.08189,0.76541,0.62835,0.67684,0.37208,1.4487,0.9537,0.96117,0.000993906,0.000993906,0.000993906
17,1177.47,1.52019,0.98031,1.07867,0.73424,0.67597,0.6938,0.37482,1.44959,0.92493,0.95664,0.000993068,0.000993068,0.000993068
18,1246.49,1.52323,0.97728,1.07845,0.8052,0.63944,0.70899,0.38042,1.42831,0.92391,0.95032,0.000992177,0.000992177,0.000992177
19,1314.82,1.51058,0.96754,1.07011,0.79337,0.63378,0.68356,0.37382,1.44603,0.92914,0.95562,0.000991232,0.000991232,0.000991232
20,1382.82,1.50304,0.96874,1.07262,0.78569,0.62904,0.68891,0.37541,1.43236,0.92627,0.95343,0.000990234,0.000990234,0.000990234
21,1450.77,1.50277,0.96158,1.07287,0.75508,0.63615,0.67788,0.37238,1.43736,0.94473,0.94757,0.000989183,0.000989183,0.000989183
22,1519.09,1.49805,0.95425,1.07004,0.76551,0.66062,0.69806,0.38211,1.41249,0.91901,0.94214,0.000988079,0.000988079,0.000988079
23,1587.84,1.48678,0.94053,1.0656,0.78506,0.64483,0.69735,0.39053,1.41158,0.92241,0.93762,0.000986922,0.000986922,0.000986922
24,1656.57,1.49021,0.94647,1.06381,0.76099,0.66219,0.70412,0.39471,1.388,0.89913,0.93897,0.000985711,0.000985711,0.000985711
25,1725,1.47838,0.93613,1.05793,0.77606,0.65098,0.69766,0.38924,1.37063,0.86069,0.93639,0.000984449,0.000984449,0.000984449
26,1793.83,1.47553,0.93123,1.05703,0.76946,0.64246,0.70315,0.39689,1.38701,0.88214,0.93226,0.000983133,0.000983133,0.000983133
27,1862.49,1.46537,0.92739,1.0569,0.79238,0.67174,0.71393,0.39967,1.38743,0.86736,0.93057,0.000981765,0.000981765,0.000981765
28,1930.85,1.45987,0.92347,1.05838,0.76917,0.6835,0.72195,0.40248,1.38149,0.8563,0.93887,0.000980345,0.000980345,0.000980345
29,1999.41,1.46616,0.92592,1.05227,0.78542,0.67314,0.71788,0.40273,1.38765,0.87546,0.94034,0.000978873,0.000978873,0.000978873
30,2068.18,1.46416,0.92246,1.05598,0.79433,0.67403,0.72329,0.40394,1.37826,0.86774,0.93834,0.000977349,0.000977349,0.000977349
31,2137.32,1.44895,0.90472,1.05114,0.75462,0.6966,0.71905,0.40739,1.33666,0.84151,0.92347,0.000975773,0.000975773,0.000975773
32,2206.03,1.44796,0.90675,1.0519,0.78487,0.68819,0.73013,0.41083,1.37669,0.87361,0.93021,0.000974145,0.000974145,0.000974145
33,2274.81,1.44601,0.89761,1.04636,0.80012,0.67009,0.72144,0.41535,1.33992,0.82903,0.93226,0.000972466,0.000972466,0.000972466
34,2343.07,1.43811,0.89872,1.04836,0.81001,0.6764,0.7245,0.41193,1.35012,0.81877,0.92599,0.000970736,0.000970736,0.000970736
35,2411.47,1.43748,0.8985,1.04548,0.80493,0.67324,0.7157,0.40876,1.35516,0.83491,0.92904,0.000968955,0.000968955,0.000968955
36,2479.66,1.43407,0.88697,1.04072,0.77976,0.68742,0.72564,0.41708,1.33185,0.82919,0.91921,0.000967122,0.000967122,0.000967122
37,2548.6,1.42918,0.88931,1.03812,0.78574,0.69692,0.72459,0.41462,1.33974,0.82061,0.92639,0.000965239,0.000965239,0.000965239
38,2616.68,1.43196,0.88521,1.0391,0.79313,0.69597,0.73788,0.41614,1.35275,0.81651,0.9292,0.000963306,0.000963306,0.000963306
39,2684.78,1.42169,0.88765,1.04069,0.80066,0.68476,0.73589,0.42537,1.32278,0.80474,0.92573,0.000961322,0.000961322,0.000961322
40,2753.63,1.42525,0.87858,1.03799,0.81388,0.67956,0.73474,0.42445,1.33821,0.78812,0.92287,0.000959289,0.000959289,0.000959289
41,2821.78,1.41149,0.86341,1.03129,0.807,0.69965,0.75054,0.4306,1.31613,0.80147,0.91626,0.000957205,0.000957205,0.000957205
42,2891.21,1.41374,0.86323,1.03645,0.79215,0.69186,0.74032,0.42782,1.31664,0.80471,0.91975,0.000955072,0.000955072,0.000955072
43,2960.15,1.40979,0.86713,1.03131,0.82831,0.6764,0.74144,0.42664,1.32046,0.7944,0.92208,0.000952889,0.000952889,0.000952889
44,3028.34,1.413,0.8701,1.03803,0.79984,0.69929,0.74708,0.43724,1.27988,0.77303,0.90896,0.000950658,0.000950658,0.000950658
45,3097.26,1.39884,0.85359,1.03155,0.79949,0.70718,0.74905,0.42992,1.30593,0.7751,0.91744,0.000948377,0.000948377,0.000948377
46,3165.29,1.39911,0.85508,1.03486,0.81274,0.70567,0.75368,0.43293,1.29756,0.77937,0.90926,0.000946048,0.000946048,0.000946048
47,3233.51,1.39741,0.85089,1.02897,0.80552,0.71034,0.74675,0.43255,1.30078,0.77342,0.91282,0.000943671,0.000943671,0.000943671
48,3302.03,1.39003,0.84788,1.02724,0.79673,0.71461,0.75357,0.43649,1.28921,0.77614,0.9046,0.000941245,0.000941245,0.000941245
49,3370.36,1.39532,0.85019,1.02921,0.83599,0.68794,0.76118,0.43583,1.30905,0.77505,0.91073,0.000938772,0.000938772,0.000938772
50,3438.84,1.38466,0.84522,1.02266,0.80307,0.71981,0.75455,0.43465,1.30416,0.76859,0.90946,0.000936251,0.000936251,0.000936251
51,3507.37,1.38593,0.84553,1.02691,0.79133,0.71235,0.74963,0.43234,1.31127,0.77843,0.92036,0.000933683,0.000933683,0.000933683
52,3575.87,1.37327,0.84048,1.02676,0.80865,0.70639,0.74762,0.43516,1.2805,0.7783,0.91125,0.000931067,0.000931067,0.000931067
53,3644.51,1.3771,0.8412,1.02816,0.81394,0.70481,0.75878,0.4385,1.30336,0.76243,0.92065,0.000928405,0.000928405,0.000928405
54,3713.81,1.37449,0.82773,1.02182,0.80672,0.70825,0.75581,0.43873,1.30403,0.7633,0.9147,0.000925697,0.000925697,0.000925697
55,3782.76,1.37438,0.82974,1.02158,0.79904,0.73007,0.7556,0.43628,1.29509,0.75454,0.91141,0.000922942,0.000922942,0.000922942
56,3851.29,1.36294,0.82348,1.01584,0.78685,0.74112,0.75827,0.43945,1.30105,0.7681,0.91697,0.000920142,0.000920142,0.000920142
57,3919.98,1.36697,0.82408,1.01796,0.79408,0.72297,0.75104,0.43455,1.29362,0.76285,0.91176,0.000917296,0.000917296,0.000917296
58,3988.04,1.35661,0.81763,1.01289,0.81588,0.71271,0.76136,0.44246,1.2909,0.75645,0.90673,0.000914405,0.000914405,0.000914405
59,4056.4,1.36366,0.81953,1.01632,0.81211,0.72297,0.76603,0.44384,1.28686,0.75345,0.90793,0.000911469,0.000911469,0.000911469
60,4124.65,1.36184,0.81936,1.01603,0.80705,0.72297,0.76988,0.44571,1.28109,0.73253,0.91355,0.000908488,0.000908488,0.000908488
61,4193.26,1.35279,0.80917,1.01349,0.79676,0.72534,0.76696,0.44703,1.27112,0.73112,0.90905,0.000905463,0.000905463,0.000905463
62,4261.71,1.35137,0.81129,1.01367,0.81095,0.73244,0.77292,0.45051,1.26274,0.74012,0.90563,0.000902395,0.000902395,0.000902395
63,4330.47,1.34387,0.80307,1.00861,0.80527,0.73086,0.76719,0.448,1.26978,0.73766,0.90219,0.000899282,0.000899282,0.000899282
64,4398.86,1.34058,0.80033,1.00972,0.79913,0.72849,0.76423,0.44358,1.2794,0.75364,0.9065,0.000896127,0.000896127,0.000896127
65,4467.9,1.33307,0.79488,1.00842,0.81594,0.70403,0.75579,0.44095,1.27394,0.74384,0.90627,0.000892928,0.000892928,0.000892928
66,4536.15,1.3264,0.78924,1.00406,0.79846,0.74191,0.76329,0.4446,1.26813,0.73994,0.90729,0.000889687,0.000889687,0.000889687
67,4603.82,1.32912,0.79317,1.00478,0.80812,0.72534,0.76535,0.44904,1.26058,0.73651,0.90474,0.000886404,0.000886404,0.000886404
68,4672.49,1.32797,0.78857,1.00519,0.79378,0.73519,0.76795,0.45254,1.25997,0.73189,0.89971,0.000883079,0.000883079,0.000883079
69,4741.01,1.32381,0.79329,1.00536,0.81112,0.72218,0.76732,0.45017,1.27466,0.73792,0.90546,0.000879713,0.000879713,0.000879713
70,4809.81,1.32952,0.78712,1.00565,0.83104,0.71432,0.76963,0.45166,1.27376,0.73791,0.90403,0.000876305,0.000876305,0.000876305
71,4878.08,1.32393,0.77839,1.00132,0.81373,0.72928,0.76807,0.44885,1.2642,0.73446,0.90028,0.000872857,0.000872857,0.000872857
72,4946.6,1.3219,0.78225,1.00188,0.83593,0.71982,0.77246,0.45012,1.26307,0.71968,0.90058,0.000869368,0.000869368,0.000869368
73,5015.27,1.32164,0.77914,1.00101,0.83463,0.71586,0.77212,0.45299,1.25821,0.72461,0.9004,0.000865839,0.000865839,0.000865839
74,5083.7,1.31448,0.77624,0.99749,0.82705,0.71744,0.7728,0.45187,1.26433,0.72361,0.90183,0.000862271,0.000862271,0.000862271
75,5152.35,1.31426,0.77417,1.00134,0.8213,0.72455,0.77625,0.45817,1.2695,0.72195,0.90665,0.000858664,0.000858664,0.000858664
76,5221.51,1.30756,0.76777,0.99752,0.80671,0.72534,0.77402,0.45181,1.27818,0.73144,0.90701,0.000855018,0.000855018,0.000855018
77,5290.12,1.30266,0.76416,0.99916,0.80236,0.73639,0.77732,0.45414,1.27485,0.73226,0.90561,0.000851333,0.000851333,0.000851333
78,5358.54,1.30519,0.76229,0.99507,0.82096,0.71665,0.77222,0.45172,1.27726,0.73455,0.90429,0.000847611,0.000847611,0.000847611
79,5427.35,1.30335,0.76217,0.99477,0.81801,0.72849,0.76969,0.45563,1.26622,0.71926,0.90196,0.000843851,0.000843851,0.000843851
80,5495.93,1.29787,0.75803,0.99187,0.82724,0.7256,0.77588,0.45948,1.25458,0.71613,0.8994,0.000840054,0.000840054,0.000840054
81,5564.25,1.29511,0.75622,0.99241,0.81648,0.7304,0.77154,0.46008,1.25349,0.71286,0.90352,0.00083622,0.00083622,0.00083622
82,5632.99,1.29031,0.75761,0.99041,0.83211,0.71981,0.77514,0.46022,1.25388,0.71473,0.90089,0.000832349,0.000832349,0.000832349
83,5701.83,1.29236,0.75502,0.99112,0.83483,0.7206,0.77091,0.45882,1.25658,0.71689,0.90178,0.000828443,0.000828443,0.000828443
84,5770.13,1.29327,0.7559,0.9958,0.82868,0.72612,0.7756,0.45835,1.26201,0.72067,0.90361,0.000824502,0.000824502,0.000824502
85,5838.96,1.28703,0.75109,0.98939,0.82247,0.72401,0.77387,0.45535,1.26518,0.72833,0.90267,0.000820525,0.000820525,0.000820525
86,5907,1.28765,0.75197,0.99005,0.83322,0.71902,0.77225,0.45522,1.26788,0.72343,0.90327,0.000816514,0.000816514,0.000816514
87,5975.36,1.27131,0.74172,0.98352,0.81968,0.72115,0.76921,0.45484,1.26685,0.72021,0.90429,0.000812468,0.000812468,0.000812468
88,6044.26,1.27224,0.7373,0.98358,0.82681,0.7159,0.76513,0.45756,1.26731,0.7163,0.90493,0.000808389,0.000808389,0.000808389
89,6112.99,1.27629,0.73956,0.98827,0.82843,0.71645,0.76938,0.45677,1.25832,0.71134,0.90238,0.000804277,0.000804277,0.000804277
90,6181.93,1.27608,0.73618,0.98628,0.83589,0.7156,0.77124,0.45647,1.25824,0.71163,0.90308,0.000800131,0.000800131,0.000800131
91,6250.36,1.27012,0.73414,0.98129,0.8284,0.71823,0.77276,0.46032,1.2582,0.71262,0.90557,0.000795954,0.000795954,0.000795954
92,6319.15,1.26158,0.72922,0.98141,0.83119,0.71505,0.77111,0.45831,1.25469,0.70728,0.90431,0.000791744,0.000791744,0.000791744
93,6388.07,1.26245,0.72365,0.98188,0.82285,0.72218,0.76958,0.45912,1.24794,0.70245,0.90085,0.000787503,0.000787503,0.000787503
94,6456.39,1.26052,0.72389,0.97979,0.81161,0.72849,0.77172,0.45738,1.24646,0.69551,0.8988,0.000783231,0.000783231,0.000783231
95,6525.01,1.25102,0.71723,0.97751,0.8137,0.72849,0.77151,0.45723,1.24956,0.69686,0.89877,0.000778929,0.000778929,0.000778929
96,6593.34,1.25728,0.71853,0.97799,0.81951,0.72746,0.77217,0.45669,1.2525,0.70074,0.90139,0.000774596,0.000774596,0.000774596
97,6661.61,1.24703,0.71942,0.97585,0.81394,0.72852,0.77572,0.45946,1.25355,0.70159,0.90018,0.000770234,0.000770234,0.000770234
98,6730.54,1.24719,0.71366,0.97818,0.81961,0.72799,0.77447,0.45906,1.25317,0.69903,0.89778,0.000765843,0.000765843,0.000765843
99,6798.97,1.24628,0.71035,0.97773,0.81042,0.73213,0.77108,0.46066,1.25381,0.69757,0.89766,0.000761423,0.000761423,0.000761423
100,6869,1.24164,0.70934,0.97546,0.81127,0.73282,0.77003,0.46118,1.25342,0.70039,0.89759,0.000756976,0.000756976,0.000756976
101,6938.31,1.23306,0.69826,0.97036,0.81826,0.7285,0.7724,0.46262,1.24966,0.70133,0.89601,0.0007525,0.0007525,0.0007525
102,7007.87,1.23429,0.70581,0.97675,0.8107,0.72672,0.76976,0.46272,1.24814,0.70172,0.89565,0.000747997,0.000747997,0.000747997
103,7076.69,1.23364,0.70195,0.97161,0.8047,0.73495,0.76993,0.46139,1.24783,0.7016,0.89687,0.000743468,0.000743468,0.000743468
104,7145.55,1.23409,0.6963,0.9674,0.81978,0.72164,0.77171,0.4619,1.24846,0.70206,0.89619,0.000738913,0.000738913,0.000738913
105,7214.27,1.22869,0.69869,0.96932,0.81206,0.73664,0.77285,0.46224,1.24829,0.70289,0.89598,0.000734332,0.000734332,0.000734332
106,7282.79,1.21768,0.69303,0.96818,0.81493,0.73875,0.77614,0.46248,1.24986,0.70149,0.89795,0.000729725,0.000729725,0.000729725
107,7352.19,1.22456,0.68875,0.96741,0.80276,0.73717,0.76994,0.46042,1.25175,0.70348,0.89925,0.000725094,0.000725094,0.000725094
108,7421.21,1.22348,0.69049,0.96884,0.8,0.73954,0.77039,0.46021,1.25336,0.70117,0.90012,0.000720439,0.000720439,0.000720439
109,7489.84,1.21953,0.68845,0.96636,0.79665,0.73717,0.76923,0.45958,1.25479,0.70443,0.90158,0.000715761,0.000715761,0.000715761
110,7558.82,1.21052,0.67841,0.96565,0.80603,0.7356,0.76939,0.46007,1.25573,0.704,0.9027,0.000711059,0.000711059,0.000711059
111,7627.52,1.21202,0.68,0.96681,0.80755,0.73523,0.77099,0.46125,1.25956,0.70626,0.9045,0.000706335,0.000706335,0.000706335
112,7696.46,1.20068,0.675,0.9607,0.80606,0.73481,0.76836,0.46061,1.25882,0.70619,0.90407,0.000701588,0.000701588,0.000701588
113,7764.89,1.20134,0.67292,0.95929,0.79675,0.74901,0.76913,0.46003,1.25858,0.70764,0.90344,0.00069682,0.00069682,0.00069682
114,7833.69,1.19814,0.6713,0.95765,0.79991,0.74349,0.77181,0.4588,1.25614,0.70761,0.90186,0.000692031,0.000692031,0.000692031
115,7902.47,1.20497,0.67031,0.95934,0.80473,0.74484,0.7724,0.45935,1.25741,0.70684,0.90194,0.000687222,0.000687222,0.000687222
116,7971.1,1.1971,0.67264,0.96165,0.80649,0.7401,0.77284,0.46064,1.25571,0.70457,0.90126,0.000682392,0.000682392,0.000682392
117,8040.28,1.19226,0.66687,0.95665,0.8042,0.74428,0.77036,0.46092,1.25521,0.70472,0.90082,0.000677543,0.000677543,0.000677543
118,8108.89,1.18784,0.66348,0.95747,0.79756,0.75138,0.77234,0.46065,1.25505,0.70699,0.90093,0.000672675,0.000672675,0.000672675
119,8177.27,1.19307,0.66233,0.95615,0.80362,0.75296,0.77457,0.45982,1.25707,0.70825,0.90114,0.000667789,0.000667789,0.000667789
120,8246.85,1.18312,0.65465,0.95706,0.80543,0.75217,0.77194,0.45969,1.25784,0.7096,0.90172,0.000662885,0.000662885,0.000662885
121,8315.87,1.19047,0.66178,0.95746,0.80572,0.74956,0.77225,0.45995,1.25643,0.7066,0.90134,0.000657963,0.000657963,0.000657963
122,8385.59,1.17878,0.65435,0.95239,0.80288,0.74665,0.76969,0.45977,1.25698,0.70496,0.90482,0.000653025,0.000653025,0.000653025
123,8454.63,1.18343,0.65725,0.95516,0.81469,0.73909,0.77127,0.46031,1.25764,0.70688,0.90524,0.000648071,0.000648071,0.000648071
124,8523.81,1.17618,0.64629,0.95237,0.817,0.73639,0.77296,0.46079,1.2568,0.70802,0.9055,0.000643101,0.000643101,0.000643101
125,8592.65,1.16758,0.64227,0.94958,0.8162,0.73951,0.77185,0.46038,1.25539,0.70711,0.90547,0.000638115,0.000638115,0.000638115
126,8661.29,1.16961,0.64126,0.94815,0.82145,0.73402,0.77236,0.46125,1.25538,0.70629,0.90517,0.000633115,0.000633115,0.000633115
127,8730.19,1.15563,0.63979,0.95003,0.82264,0.72851,0.77218,0.46096,1.25497,0.70524,0.90509,0.000628101,0.000628101,0.000628101
128,8799.3,1.15976,0.63781,0.94957,0.82461,0.73007,0.77469,0.46126,1.25527,0.70502,0.90504,0.000623074,0.000623074,0.000623074
129,8868.2,1.15808,0.63885,0.94616,0.82558,0.73086,0.77476,0.46114,1.25639,0.70364,0.90556,0.000618034,0.000618034,0.000618034
130,8937.7,1.15471,0.63744,0.94511,0.82476,0.72928,0.77051,0.46077,1.25636,0.70473,0.90539,0.000612981,0.000612981,0.000612981
131,9006.76,1.14828,0.62891,0.94494,0.82665,0.73017,0.77307,0.46168,1.25735,0.70533,0.9059,0.000607916,0.000607916,0.000607916
132,9075.48,1.15499,0.6305,0.94635,0.82954,0.7277,0.76997,0.46062,1.25944,0.70528,0.90612,0.00060284,0.00060284,0.00060284
