epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2889.81,1.41789,0.87289,1.03583,0.79885,0.69219,0.73789,0.42527,1.32279,0.81609,0.92214,0.000955072,0.000955072,0.000955072
43,2958.83,1.41141,0.86948,1.03242,0.82458,0.68272,0.73824,0.42153,1.32738,0.79612,0.93325,0.000952889,0.000952889,0.000952889
44,3027.41,1.40972,0.869,1.03444,0.82425,0.69218,0.74493,0.43188,1.29881,0.7894,0.93179,0.000950658,0.000950658,0.000950658
45,3096.31,1.40619,0.85613,1.03152,0.79641,0.71012,0.75272,0.4322,1.31945,0.80738,0.93052,0.000948377,0.000948377,0.000948377
46,3164.95,1.39573,0.85569,1.03083,0.81571,0.71268,0.75509,0.43116,1.32023,0.80393,0.92391,0.000946048,0.000946048,0.000946048
47,3233.84,1.3963,0.85347,1.02855,0.82195,0.70323,0.74548,0.42706,1.32077,0.78606,0.92476,0.000943671,0.000943671,0.000943671
48,3302.36,1.39972,0.85067,1.02822,0.81705,0.71202,0.75226,0.43557,1.29106,0.78061,0.9074,0.000941245,0.000941245,0.000941245
49,3371.11,1.39417,0.85059,1.02643,0.78022,0.71449,0.75126,0.43357,1.28108,0.78477,0.911,0.000938772,0.000938772,0.000938772
50,3439.83,1.38684,0.8451,1.0229,0.812,0.71507,0.75132,0.4372,1.30675,0.78082,0.92299,0.000936251,0.000936251,0.000936251
51,3507.86,1.38498,0.83979,1.02445,0.82172,0.70324,0.7532,0.43608,1.29688,0.79346,0.91368,0.000933683,0.000933683,0.000933683
52,3575.97,1.37815,0.83977,1.02521,0.82403,0.70592,0.75559,0.43674,1.2929,0.76268,0.91656,0.000931067,0.000931067,0.000931067
53,3643.86,1.37855,0.83954,1.02444,0.81078,0.70639,0.7622,0.43988,1.30846,0.77791,0.92248,0.000928405,0.000928405,0.000928405
54,3712.34,1.37174,0.82385,1.01922,0.83427,0.70403,0.76183,0.44007,1.296,0.77333,0.91549,0.000925697,0.000925697,0.000925697
55,3780.96,1.37752,0.82558,1.02066,0.81314,0.69377,0.75246,0.43598,1.31109,0.76842,0.92002,0.000922942,0.000922942,0.000922942
56,3849.26,1.36179,0.82047,1.01414,0.84171,0.69929,0.76439,0.44129,1.29113,0.76031,0.91685,0.000920142,0.000920142,0.000920142
