epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2351.86,1.43906,0.89781,1.04517,0.78203,0.69094,0.73309,0.41986,1.34858,0.83084,0.92711,0.000970736,0.000970736,0.000970736
35,2420.15,1.43926,0.89667,1.04449,0.80097,0.69376,0.73843,0.42374,1.33194,0.82074,0.92373,0.000968955,0.000968955,0.000968955
36,2488.98,1.44204,0.89382,1.04279,0.78795,0.68334,0.73781,0.41515,1.34758,0.84269,0.93044,0.000967122,0.000967122,0.000967122
37,2556.92,1.43393,0.89079,1.03869,0.81447,0.67219,0.7401,0.42182,1.36068,0.81858,0.92554,0.000965239,0.000965239,0.000965239
38,2625.54,1.43621,0.88833,1.04075,0.80036,0.67088,0.73726,0.4222,1.32719,0.83114,0.92209,0.000963306,0.000963306,0.000963306
39,2694.27,1.42698,0.88559,1.04249,0.77138,0.70305,0.73876,0.42382,1.3374,0.82686,0.91865,0.000961322,0.000961322,0.000961322
40,2762.87,1.42464,0.87396,1.03706,0.79063,0.70639,0.75299,0.43303,1.3231,0.81151,0.91505,0.000959289,0.000959289,0.000959289
41,2830.8,1.41563,0.86713,1.03341,0.80155,0.7056,0.74847,0.42695,1.32864,0.80256,0.93096,0.000957205,0.000957205,0.000957205
42,2899.4,1.41321,0.86805,1.03442,0.75693,0.70955,0.75188,0.42965,1.32628,0.8066,0.92585,0.000955072,0.000955072,0.000955072
43,2968.04,1.41277,0.86902,1.03393,0.81452,0.6835,0.74192,0.42604,1.32008,0.809,0.91841,0.000952889,0.000952889,0.000952889
44,3036.16,1.41116,0.86895,1.03377,0.79946,0.71113,0.74967,0.42988,1.3051,0.7935,0.91762,0.000950658,0.000950658,0.000950658
45,3104.4,1.40349,0.85313,1.03104,0.80488,0.70008,0.75532,0.43664,1.30606,0.78658,0.91907,0.000948377,0.000948377,0.000948377
46,3173.03,1.39837,0.85536,1.03462,0.8171,0.68587,0.74838,0.43109,1.33304,0.81689,0.92096,0.000946048,0.000946048,0.000946048
47,3241.5,1.39404,0.85102,1.02827,0.82327,0.69122,0.74568,0.42621,1.32872,0.78326,0.92761,0.000943671,0.000943671,0.000943671
48,3310.16,1.39626,0.84996,1.02636,0.78354,0.71996,0.75301,0.4372,1.29974,0.77703,0.91035,0.000941245,0.000941245,0.000941245
49,3378.46,1.39522,0.85195,1.02694,0.80674,0.69613,0.76014,0.43858,1.30385,0.78398,0.91124,0.000938772,0.000938772,0.000938772
50,3447.11,1.38089,0.84121,1.02221,0.81396,0.71481,0.75392,0.43575,1.31421,0.77942,0.92417,0.000936251,0.000936251,0.000936251
51,3515.32,1.38239,0.83976,1.02612,0.81425,0.70232,0.76065,0.44089,1.31114,0.77982,0.91654,0.000933683,0.000933683,0.000933683
52,3583.92,1.37694,0.84078,1.02499,0.79275,0.7155,0.75552,0.44514,1.2815,0.76625,0.91004,0.000931067,0.000931067,0.000931067
53,3652.83,1.3748,0.83552,1.02394,0.80217,0.70087,0.76076,0.44609,1.29913,0.75628,0.92185,0.000928405,0.000928405,0.000928405
54,3721.28,1.37089,0.82482,1.01976,0.84644,0.68035,0.76353,0.44364,1.29577,0.75816,0.91014,0.000925697,0.000925697,0.000925697
55,3789.9,1.37172,0.82167,1.0216,0.82072,0.70955,0.7624,0.44314,1.30877,0.76547,0.92527,0.000922942,0.000922942,0.000922942
56,3858.11,1.36565,0.82201,1.01462,0.82822,0.70018,0.77425,0.44902,1.30014,0.75307,0.92026,0.000920142,0.000920142,0.000920142
57,3927,1.3695,0.82433,1.01711,0.80294,0.73322,0.7746,0.45616,1.2777,0.74942,0.90851,0.000917296,0.000917296,0.000917296
58,3995.64,1.36101,0.81747,1.01331,0.81999,0.71906,0.77215,0.4534,1.28294,0.7584,0.91619,0.000914405,0.000914405,0.000914405
59,4064.34,1.36316,0.81577,1.01719,0.83098,0.71586,0.7742,0.45684,1.26639,0.74277,0.90986,0.000911469,0.000911469,0.000911469
60,4133.4,1.35981,0.81778,1.01558,0.82561,0.7135,0.76212,0.4463,1.2876,0.76707,0.9115,0.000908488,0.000908488,0.000908488
61,4201.76,1.35642,0.81315,1.01338,0.84285,0.69061,0.76698,0.45272,1.26733,0.75272,0.90438,0.000905463,0.000905463,0.000905463
62,4270.21,1.35101,0.80767,1.01192,0.78726,0.72728,0.77397,0.45488,1.26085,0.75053,0.9043,0.000902395,0.000902395,0.000902395
63,4339.25,1.34879,0.80246,1.00946,0.8144,0.72034,0.77012,0.4549,1.26829,0.73124,0.91088,0.000899282,0.000899282,0.000899282
64,4407.56,1.34157,0.79871,1.00713,0.81531,0.71777,0.77397,0.45534,1.27491,0.73356,0.90702,0.000896127,0.000896127,0.000896127
65,4476.37,1.33882,0.79808,1.01144,0.81062,0.72297,0.77071,0.45219,1.26139,0.74122,0.90272,0.000892928,0.000892928,0.000892928
66,4544.27,1.33056,0.78871,1.0029,0.81996,0.72969,0.77527,0.45664,1.27418,0.73691,0.90293,0.000889687,0.000889687,0.000889687
67,4613.11,1.33184,0.79203,1.00341,0.82456,0.71966,0.77355,0.45797,1.27557,0.74105,0.90735,0.000886404,0.000886404,0.000886404
68,4681.72,1.33076,0.79025,1.00514,0.84791,0.7135,0.77091,0.45145,1.27784,0.73516,0.91002,0.000883079,0.000883079,0.000883079
69,4750.35,1.32123,0.78988,1.00475,0.82839,0.72139,0.7741,0.45676,1.26545,0.72982,0.90744,0.000879713,0.000879713,0.000879713
70,4818.76,1.33416,0.7872,1.00616,0.81525,0.7279,0.77482,0.45893,1.27086,0.7283,0.90637,0.000876305,0.000876305,0.000876305
71,4887.55,1.33039,0.78011,1.00385,0.81648,0.72612,0.77124,0.45973,1.26506,0.73196,0.90353,0.000872857,0.000872857,0.000872857
72,4955.94,1.32216,0.77928,1.00032,0.83253,0.72194,0.77776,0.46103,1.2624,0.73204,0.89965,0.000869368,0.000869368,0.000869368
73,5024.63,1.32077,0.77446,0.99777,0.8347,0.72139,0.77609,0.45705,1.26794,0.73135,0.90302,0.000865839,0.000865839,0.000865839
74,5093.06,1.31565,0.77356,0.99641,0.82325,0.73007,0.78049,0.4564,1.2675,0.73291,0.90131,0.000862271,0.000862271,0.000862271
75,5161.72,1.31768,0.77923,1.0016,0.81322,0.73244,0.77596,0.46043,1.25861,0.73308,0.9007,0.000858664,0.000858664,0.000858664
76,5229.61,1.30865,0.76818,0.99563,0.82117,0.72376,0.77744,0.45843,1.25326,0.72583,0.89584,0.000855018,0.000855018,0.000855018
77,5297.7,1.30255,0.7679,0.99823,0.83793,0.70481,0.77645,0.45739,1.2573,0.72434,0.90164,0.000851333,0.000851333,0.000851333
78,5366.22,1.3041,0.76104,0.9934,0.85121,0.70481,0.77327,0.45688,1.25109,0.72705,0.9022,0.000847611,0.000847611,0.000847611
79,5434.69,1.30499,0.76069,0.99365,0.84278,0.70481,0.7738,0.45852,1.2478,0.72016,0.90002,0.000843851,0.000843851,0.000843851
80,5503.09,1.29748,0.75706,0.9913,0.83001,0.72455,0.77931,0.46417,1.24367,0.72317,0.89936,0.000840054,0.000840054,0.000840054
81,5571.61,1.29352,0.75279,0.99086,0.81447,0.73453,0.78572,0.46531,1.24873,0.72445,0.90351,0.00083622,0.00083622,0.00083622
82,5640.12,1.29277,0.75535,0.99066,0.83202,0.71429,0.7817,0.46591,1.24303,0.71482,0.89941,0.000832349,0.000832349,0.000832349
83,5709.58,1.29012,0.75031,0.98845,0.82914,0.72376,0.78612,0.46813,1.23424,0.71459,0.89865,0.000828443,0.000828443,0.000828443
84,5778.23,1.29119,0.75082,0.99257,0.83842,0.72139,0.78764,0.46805,1.23946,0.71419,0.89876,0.000824502,0.000824502,0.000824502
85,5846.82,1.28509,0.74747,0.98653,0.83445,0.72406,0.78644,0.46695,1.24342,0.71379,0.89885,0.000820525,0.000820525,0.000820525
86,5915.08,1.28249,0.74381,0.98579,0.84558,0.72605,0.78839,0.46594,1.24292,0.71297,0.89831,0.000816514,0.000816514,0.000816514
87,5983.73,1.27204,0.73582,0.98336,0.85316,0.71996,0.78575,0.46479,1.24418,0.71361,0.89936,0.000812468,0.000812468,0.000812468
88,6052.45,1.27081,0.73728,0.98229,0.84984,0.72612,0.78353,0.46539,1.24197,0.71399,0.89977,0.000808389,0.000808389,0.000808389
89,6120.97,1.27904,0.73728,0.98635,0.83764,0.72483,0.78644,0.46665,1.24319,0.71383,0.89838,0.000804277,0.000804277,0.000804277
90,6189.38,1.27789,0.73466,0.98477,0.83498,0.71902,0.7835,0.46419,1.24654,0.715,0.90021,0.000800131,0.000800131,0.000800131
91,6257.92,1.27331,0.73295,0.98059,0.82027,0.73639,0.7834,0.46963,1.24411,0.7142,0.89985,0.000795954,0.000795954,0.000795954
92,6326.74,1.26252,0.72844,0.97954,0.82721,0.73086,0.78225,0.46609,1.24039,0.71512,0.89882,0.000791744,0.000791744,0.000791744
93,6394.9,1.26354,0.72418,0.97946,0.83323,0.73086,0.78543,0.46886,1.23938,0.71049,0.89893,0.000787503,0.000787503,0.000787503
94,6463.59,1.2634,0.72405,0.98113,0.83117,0.72663,0.78401,0.46872,1.23794,0.71284,0.90019,0.000783231,0.000783231,0.000783231
95,6532.08,1.25057,0.71497,0.97747,0.83563,0.72849,0.78507,0.47054,1.2358,0.70871,0.89957,0.000778929,0.000778929,0.000778929
96,6601.12,1.25749,0.71774,0.97696,0.81581,0.73639,0.78357,0.47005,1.23589,0.71163,0.90061,0.000774596,0.000774596,0.000774596
97,6669.65,1.25054,0.72046,0.97676,0.82434,0.73335,0.78533,0.47099,1.23441,0.71167,0.89952,0.000770234,0.000770234,0.000770234
98,6738.99,1.24474,0.71214,0.97706,0.83681,0.73007,0.78599,0.47002,1.23585,0.71164,0.90037,0.000765843,0.000765843,0.000765843
99,6807.47,1.24783,0.70939,0.9771,0.83981,0.72612,0.78529,0.46986,1.23725,0.71433,0.90062,0.000761423,0.000761423,0.000761423
100,6876.03,1.2451,0.71078,0.97641,0.83302,0.72849,0.78521,0.46938,1.23904,0.71613,0.90059,0.000756976,0.000756976,0.000756976
101,6944.97,1.23175,0.69915,0.96812,0.83045,0.72376,0.78215,0.47097,1.23895,0.71698,0.9009,0.0007525,0.0007525,0.0007525
102,7013.31,1.23428,0.70284,0.97469,0.83365,0.72376,0.78598,0.46858,1.23702,0.71384,0.90112,0.000747997,0.000747997,0.000747997
103,7081.72,1.23497,0.70028,0.97032,0.85089,0.71164,0.78521,0.46808,1.23592,0.7131,0.90121,0.000743468,0.000743468,0.000743468
104,7150.58,1.23333,0.69451,0.96596,0.84268,0.71507,0.78261,0.46734,1.23344,0.71566,0.90124,0.000738913,0.000738913,0.000738913
105,7218.82,1.22512,0.69565,0.96632,0.83903,0.71507,0.78154,0.4673,1.23205,0.71389,0.90077,0.000734332,0.000734332,0.000734332
106,7287.63,1.22315,0.69301,0.967,0.83321,0.71823,0.78272,0.46703,1.23189,0.71405,0.90006,0.000729725,0.000729725,0.000729725
107,7356.13,1.22194,0.68714,0.96472,0.83743,0.71507,0.78378,0.46785,1.23142,0.71322,0.90018,0.000725094,0.000725094,0.000725094
108,7424.61,1.22155,0.68875,0.96551,0.80194,0.74349,0.78344,0.46721,1.23377,0.71262,0.90023,0.000720439,0.000720439,0.000720439
109,7493.6,1.21985,0.68719,0.96482,0.80143,0.74542,0.78374,0.46809,1.2352,0.71017,0.90011,0.000715761,0.000715761,0.000715761
110,7562.17,1.21042,0.67785,0.96314,0.79345,0.74887,0.78316,0.46906,1.2365,0.71056,0.90038,0.000711059,0.000711059,0.000711059
111,7630.75,1.21073,0.67522,0.96367,0.80051,0.74429,0.78452,0.46969,1.23449,0.71097,0.89936,0.000706335,0.000706335,0.000706335
112,7699.22,1.20032,0.67569,0.95885,0.80275,0.74507,0.7859,0.4706,1.23318,0.71058,0.89823,0.000701588,0.000701588,0.000701588
113,7767.66,1.20077,0.67014,0.9598,0.80063,0.748,0.78904,0.47134,1.23349,0.71143,0.89882,0.00069682,0.00069682,0.00069682
114,7836.46,1.20272,0.67029,0.96055,0.80091,0.74931,0.7901,0.47105,1.23353,0.71068,0.89921,0.000692031,0.000692031,0.000692031
115,7904.94,1.20467,0.66807,0.9598,0.8003,0.74962,0.78758,0.4713,1.2322,0.70852,0.89939,0.000687222,0.000687222,0.000687222
116,7973.65,1.19723,0.66797,0.96084,0.79512,0.75848,0.78925,0.4719,1.23129,0.70662,0.89866,0.000682392,0.000682392,0.000682392
117,8042.34,1.19501,0.66725,0.95524,0.79513,0.7577,0.7879,0.47185,1.23219,0.70912,0.89838,0.000677543,0.000677543,0.000677543
118,8111.3,1.19003,0.66375,0.95646,0.79123,0.75848,0.78584,0.47101,1.23227,0.70792,0.89744,0.000672675,0.000672675,0.000672675
119,8180.27,1.18993,0.66088,0.95262,0.79556,0.75554,0.78636,0.47039,1.23324,0.70817,0.89742,0.000667789,0.000667789,0.000667789
120,8248.93,1.1806,0.65209,0.95319,0.79417,0.7577,0.7862,0.46992,1.23331,0.70796,0.89765,0.000662885,0.000662885,0.000662885
121,8317.74,1.18732,0.65937,0.95598,0.79562,0.75691,0.78697,0.47026,1.23548,0.71073,0.89842,0.000657963,0.000657963,0.000657963
122,8386.95,1.17633,0.65468,0.95301,0.79335,0.75752,0.78579,0.46949,1.23563,0.71136,0.89848,0.000653025,0.000653025,0.000653025
123,8456.22,1.17882,0.65059,0.95156,0.79095,0.75848,0.78604,0.46928,1.23527,0.71016,0.8983,0.000648071,0.000648071,0.000648071
124,8524.54,1.17473,0.64456,0.95103,0.79112,0.7577,0.78847,0.47,1.23634,0.71029,0.89895,0.000643101,0.000643101,0.000643101
125,8592.82,1.16106,0.63865,0.94621,0.78975,0.75533,0.7888,0.46996,1.23568,0.71016,0.8986,0.000638115,0.000638115,0.000638115
126,8661.35,1.16871,0.64215,0.94649,0.79057,0.75377,0.78897,0.46974,1.23599,0.71071,0.89866,0.000633115,0.000633115,0.000633115
127,8729.46,1.15521,0.63862,0.94847,0.7891,0.75691,0.78922,0.4696,1.23577,0.7107,0.89903,0.000628101,0.000628101,0.000628101
128,8798.21,1.16189,0.63973,0.94991,0.79379,0.75375,0.78912,0.46987,1.23537,0.71138,0.89911,0.000623074,0.000623074,0.000623074
129,8866.71,1.15758,0.63794,0.94626,0.79276,0.75533,0.78936,0.4699,1.23489,0.70981,0.89866,0.000618034,0.000618034,0.000618034
130,8935.05,1.15154,0.6324,0.94369,0.79074,0.75533,0.78886,0.4701,1.23401,0.71053,0.89859,0.000612981,0.000612981,0.000612981
131,9004.19,1.14585,0.62746,0.94458,0.79365,0.75296,0.79016,0.46932,1.23414,0.71005,0.89873,0.000607916,0.000607916,0.000607916
132,9073.37,1.15027,0.62972,0.94582,0.79497,0.75296,0.78937,0.46895,1.23366,0.71065,0.89859,0.00060284,0.00060284,0.00060284
133,9142.31,1.13883,0.62208,0.94321,0.79008,0.7575,0.78852,0.46916,1.23425,0.71061,0.89899,0.000597754,0.000597754,0.000597754
134,9210.95,1.13933,0.6246,0.94243,0.79218,0.75817,0.78955,0.46896,1.23413,0.71161,0.89907,0.000592657,0.000592657,0.000592657
135,9279.53,1.14593,0.62805,0.94286,0.78977,0.7577,0.78931,0.469,1.23492,0.7126,0.89966,0.000587551,0.000587551,0.000587551
136,9347.88,1.12878,0.61821,0.93892,0.79285,0.75533,0.78786,0.46875,1.235,0.71397,0.90044,0.000582435,0.000582435,0.000582435
137,9416.06,1.12793,0.61461,0.93662,0.79383,0.75217,0.78667,0.46877,1.23506,0.71544,0.90041,0.000577311,0.000577311,0.000577311
138,9485.11,1.12594,0.61274,0.93895,0.8012,0.74112,0.78554,0.46892,1.23425,0.71436,0.90048,0.000572179,0.000572179,0.000572179
139,9553.64,1.13386,0.61637,0.9387,0.80315,0.74067,0.78508,0.46914,1.23415,0.71497,0.9003,0.00056704,0.00056704,0.00056704
140,9622.53,1.11766,0.60928,0.93591,0.80303,0.73875,0.78509,0.46871,1.23507,0.71721,0.90076,0.000561894,0.000561894,0.000561894
141,9691.08,1.1216,0.60962,0.93415,0.82295,0.72849,0.78611,0.46939,1.23503,0.71573,0.90035,0.000556742,0.000556742,0.000556742
142,9760.16,1.11923,0.60669,0.9343,0.8231,0.72849,0.78656,0.46923,1.23597,0.71611,0.90045,0.000551584,0.000551584,0.000551584
143,9828.91,1.11421,0.60359,0.93097,0.8169,0.73245,0.78851,0.47008,1.23698,0.71669,0.90069,0.000546421,0.000546421,0.000546421
144,9896.83,1.11488,0.60357,0.93212,0.80816,0.7427,0.78891,0.46928,1.23636,0.71617,0.90012,0.000541253,0.000541253,0.000541253
145,9965.6,1.11238,0.59866,0.93288,0.80756,0.74191,0.78675,0.46867,1.2367,0.71705,0.90024,0.000536081,0.000536081,0.000536081
146,10034.1,1.11658,0.60303,0.9303,0.80824,0.74183,0.78671,0.46774,1.2362,0.7167,0.89995,0.000530906,0.000530906,0.000530906
