epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,235.906,1.28202,0.71663,0.90139,0.80454,0.67798,0.7335,0.41491,1.35794,0.83043,0.92983,0.000993068,0.000993068,0.000993068
18,248.857,1.29613,0.74353,0.91002,0.80065,0.68508,0.74037,0.41401,1.37699,0.81757,0.93787,0.000992177,0.000992177,0.000992177
19,262.066,1.27106,0.71102,0.89958,0.81623,0.64153,0.71088,0.38466,1.4076,0.87209,0.9467,0.000991232,0.000991232,0.000991232
20,275.204,1.28271,0.72945,0.90533,0.78254,0.71586,0.76,0.42907,1.3503,0.7979,0.92881,0.000990234,0.000990234,0.000990234
21,288.432,1.2753,0.72307,0.89534,0.80746,0.6914,0.7655,0.43209,1.33205,0.80305,0.91745,0.000989183,0.000989183,0.000989183
22,301.787,1.24361,0.70523,0.89543,0.79508,0.7056,0.7541,0.42046,1.35871,0.8219,0.92769,0.000988079,0.000988079,0.000988079
23,314.949,1.23516,0.70266,0.89303,0.80664,0.6985,0.76354,0.43144,1.31125,0.78176,0.91649,0.000986922,0.000986922,0.000986922
24,327.953,1.2361,0.70447,0.89342,0.81447,0.68666,0.74462,0.4245,1.33029,0.77844,0.91935,0.000985711,0.000985711,0.000985711
25,341.011,1.23697,0.68846,0.88057,0.79004,0.70797,0.73942,0.41419,1.34863,0.81214,0.92879,0.000984449,0.000984449,0.000984449
26,354.19,1.2344,0.68935,0.88514,0.80535,0.72822,0.76907,0.43556,1.32812,0.7845,0.91926,0.000983133,0.000983133,0.000983133
27,367.401,1.23361,0.67143,0.88604,0.82884,0.69298,0.76757,0.4395,1.31609,0.78018,0.91985,0.000981765,0.000981765,0.000981765
28,380.477,1.22103,0.66892,0.88841,0.81383,0.71192,0.76275,0.42974,1.33842,0.77013,0.92759,0.000980345,0.000980345,0.000980345
29,393.59,1.20295,0.65444,0.88553,0.80814,0.70481,0.7617,0.43693,1.30988,0.76472,0.91999,0.000978873,0.000978873,0.000978873
30,406.62,1.19714,0.65244,0.87676,0.7973,0.70472,0.75736,0.43889,1.31572,0.77195,0.92364,0.000977349,0.000977349,0.000977349
31,419.804,1.2129,0.66638,0.87602,0.81437,0.69061,0.75516,0.42642,1.3484,0.79328,0.93261,0.000975773,0.000975773,0.000975773
32,432.993,1.19478,0.64624,0.87213,0.82664,0.70876,0.77651,0.44714,1.31758,0.76255,0.92321,0.000974145,0.000974145,0.000974145
33,446.189,1.18192,0.64996,0.87765,0.82492,0.71981,0.78149,0.4359,1.3521,0.76005,0.92877,0.000972466,0.000972466,0.000972466
34,459.152,1.19385,0.66099,0.87406,0.80837,0.71248,0.76033,0.428,1.32858,0.77837,0.93213,0.000970736,0.000970736,0.000970736
35,472.351,1.17517,0.64237,0.8754,0.8152,0.73462,0.7755,0.44064,1.33584,0.77566,0.92808,0.000968955,0.000968955,0.000968955
36,485.452,1.19028,0.65003,0.87778,0.78726,0.72455,0.75469,0.43058,1.36172,0.79168,0.94121,0.000967122,0.000967122,0.000967122
37,498.541,1.16679,0.64005,0.87547,0.7957,0.72297,0.75978,0.43928,1.31184,0.76139,0.92585,0.000965239,0.000965239,0.000965239
38,511.641,1.15161,0.62772,0.87156,0.81096,0.71103,0.76287,0.43216,1.3396,0.77971,0.92069,0.000963306,0.000963306,0.000963306
39,524.781,1.13871,0.62165,0.86948,0.82415,0.71759,0.77545,0.44561,1.31819,0.77833,0.92341,0.000961322,0.000961322,0.000961322
40,537.866,1.15711,0.63008,0.87497,0.83995,0.65036,0.74228,0.41742,1.37152,0.82305,0.93192,0.000959289,0.000959289,0.000959289
41,551.008,1.15697,0.62745,0.8702,0.81324,0.71034,0.77921,0.44625,1.32347,0.7783,0.91796,0.000957205,0.000957205,0.000957205
42,564.29,1.14314,0.62425,0.86151,0.83133,0.70718,0.78216,0.4527,1.29501,0.77053,0.91596,0.000955072,0.000955072,0.000955072
43,577.571,1.13922,0.62004,0.86774,0.80931,0.7202,0.77326,0.44276,1.31628,0.78374,0.91839,0.000952889,0.000952889,0.000952889
44,590.709,1.14564,0.61786,0.86637,0.7744,0.73693,0.76427,0.43602,1.32244,0.79792,0.91655,0.000950658,0.000950658,0.000950658
45,603.789,1.14504,0.60803,0.8677,0.82824,0.6965,0.75733,0.43571,1.3161,0.77667,0.92652,0.000948377,0.000948377,0.000948377
46,616.775,1.14122,0.60728,0.86327,0.83892,0.68035,0.76737,0.44603,1.29967,0.77496,0.9269,0.000946048,0.000946048,0.000946048
47,630.031,1.12124,0.5949,0.86436,0.83905,0.69771,0.76099,0.43576,1.30435,0.76994,0.91605,0.000943671,0.000943671,0.000943671
48,643.098,1.16115,0.6267,0.87242,0.83356,0.70955,0.76832,0.44313,1.29484,0.77266,0.91176,0.000941245,0.000941245,0.000941245
49,656.232,1.13187,0.60971,0.86278,0.7909,0.72843,0.76578,0.43791,1.32118,0.77613,0.92359,0.000938772,0.000938772,0.000938772
50,669.353,1.15378,0.61925,0.86608,0.79975,0.69771,0.75666,0.43213,1.32677,0.8076,0.92036,0.000936251,0.000936251,0.000936251
51,682.433,1.11891,0.59617,0.86183,0.78272,0.74112,0.77219,0.43856,1.29997,0.80933,0.91178,0.000933683,0.000933683,0.000933683
52,695.668,1.14851,0.61314,0.8661,0.84013,0.69061,0.76719,0.44217,1.29735,0.77482,0.92108,0.000931067,0.000931067,0.000931067
53,708.79,1.115,0.60614,0.86821,0.81373,0.70876,0.77344,0.44526,1.2922,0.75574,0.91709,0.000928405,0.000928405,0.000928405
54,721.967,1.12644,0.61753,0.86296,0.82304,0.71217,0.77362,0.44087,1.31121,0.78656,0.90718,0.000925697,0.000925697,0.000925697
55,735.194,1.13197,0.60305,0.86515,0.80733,0.71766,0.76828,0.44561,1.29892,0.76759,0.92367,0.000922942,0.000922942,0.000922942
56,748.451,1.11307,0.5925,0.86227,0.82977,0.68865,0.74907,0.42403,1.33016,0.80317,0.92398,0.000920142,0.000920142,0.000920142
57,761.525,1.10639,0.58406,0.85883,0.83937,0.7206,0.77953,0.44939,1.30875,0.76159,0.9193,0.000917296,0.000917296,0.000917296
58,774.42,1.10803,0.59009,0.86191,0.81236,0.72781,0.77561,0.44763,1.29072,0.7477,0.90793,0.000914405,0.000914405,0.000914405
59,787.409,1.0988,0.57918,0.85702,0.83397,0.70797,0.75878,0.44006,1.29351,0.76247,0.91511,0.000911469,0.000911469,0.000911469
60,800.524,1.10585,0.58965,0.85601,0.81018,0.71081,0.75055,0.43562,1.29644,0.78066,0.91159,0.000908488,0.000908488,0.000908488
61,813.626,1.07721,0.56995,0.85457,0.80816,0.66498,0.73082,0.42159,1.32074,0.83185,0.92129,0.000905463,0.000905463,0.000905463
62,826.836,1.07734,0.56984,0.85632,0.85173,0.72545,0.77306,0.44164,1.31197,0.77394,0.92204,0.000902395,0.000902395,0.000902395
63,839.974,1.105,0.59167,0.8606,0.84271,0.71041,0.77466,0.4553,1.2832,0.73886,0.91782,0.000899282,0.000899282,0.000899282
64,852.914,1.10338,0.58377,0.85721,0.81624,0.72928,0.77187,0.44739,1.28739,0.75091,0.91139,0.000896127,0.000896127,0.000896127
65,866.143,1.07138,0.56521,0.85244,0.81688,0.73007,0.76857,0.44842,1.29505,0.75307,0.91583,0.000892928,0.000892928,0.000892928
66,879.177,1.05065,0.54684,0.84626,0.84724,0.71791,0.7825,0.45051,1.30265,0.75154,0.92073,0.000889687,0.000889687,0.000889687
67,892.413,1.0385,0.55193,0.84534,0.83237,0.74901,0.78326,0.45781,1.28161,0.73482,0.91362,0.000886404,0.000886404,0.000886404
68,905.521,1.06963,0.56271,0.85331,0.82144,0.74112,0.78835,0.46071,1.28983,0.73569,0.91613,0.000883079,0.000883079,0.000883079
69,918.611,1.06163,0.56215,0.85395,0.83915,0.72376,0.77857,0.44861,1.30339,0.74909,0.91945,0.000879713,0.000879713,0.000879713
70,931.692,1.05407,0.56215,0.84942,0.82195,0.75059,0.78485,0.45154,1.30299,0.73885,0.91773,0.000876305,0.000876305,0.000876305
71,944.862,1.05326,0.55275,0.84812,0.81826,0.7356,0.7811,0.4548,1.28647,0.72997,0.91418,0.000872857,0.000872857,0.000872857
72,958.11,1.05663,0.55103,0.85206,0.83334,0.71271,0.77849,0.44784,1.31647,0.75973,0.9195,0.000869368,0.000869368,0.000869368
73,971.321,1.04533,0.54957,0.84641,0.82904,0.72719,0.78157,0.45346,1.30189,0.73669,0.9225,0.000865839,0.000865839,0.000865839
74,984.543,1.04703,0.5515,0.85294,0.83732,0.72311,0.7865,0.45363,1.28935,0.7671,0.91096,0.000862271,0.000862271,0.000862271
75,997.694,1.06012,0.55143,0.84391,0.83396,0.71753,0.77387,0.4448,1.3021,0.77441,0.92044,0.000858664,0.000858664,0.000858664
76,1010.71,1.05377,0.5557,0.84451,0.84226,0.70381,0.77597,0.44846,1.29665,0.75604,0.92761,0.000855018,0.000855018,0.000855018
77,1023.87,1.03441,0.5507,0.844,0.82092,0.72362,0.7834,0.45329,1.29934,0.76018,0.91961,0.000851333,0.000851333,0.000851333
78,1037.02,1.04573,0.55328,0.84792,0.83759,0.71902,0.78699,0.45343,1.29019,0.7566,0.91058,0.000847611,0.000847611,0.000847611
79,1050.13,1.05299,0.5525,0.84905,0.82728,0.73339,0.78399,0.45679,1.27591,0.7277,0.91304,0.000843851,0.000843851,0.000843851
80,1063.15,1.03579,0.54015,0.84638,0.83177,0.72972,0.77781,0.45579,1.26776,0.73896,0.91557,0.000840054,0.000840054,0.000840054
81,1076.31,1.03379,0.53931,0.84515,0.81465,0.73007,0.7742,0.44458,1.29,0.74252,0.91466,0.00083622,0.00083622,0.00083622
82,1089.5,1.01698,0.52886,0.84726,0.84312,0.72928,0.79671,0.45817,1.28074,0.75404,0.90961,0.000832349,0.000832349,0.000832349
83,1102.77,1.01741,0.5325,0.84241,0.79796,0.72849,0.76413,0.44392,1.31024,0.77417,0.91843,0.000828443,0.000828443,0.000828443
84,1115.97,1.00988,0.5368,0.84007,0.86656,0.70733,0.79008,0.45695,1.29796,0.76096,0.90938,0.000824502,0.000824502,0.000824502
85,1129.18,1.01897,0.53284,0.83912,0.83483,0.73001,0.77629,0.44813,1.29181,0.76326,0.90912,0.000820525,0.000820525,0.000820525
86,1142.3,1.02757,0.53391,0.84374,0.84939,0.7135,0.78168,0.44945,1.30017,0.7706,0.91321,0.000816514,0.000816514,0.000816514
87,1155.51,1.01641,0.52685,0.8417,0.81607,0.73007,0.78066,0.44855,1.2988,0.78729,0.91764,0.000812468,0.000812468,0.000812468
88,1168.62,1.00577,0.52074,0.84417,0.8511,0.7038,0.77431,0.44952,1.29934,0.77365,0.9198,0.000808389,0.000808389,0.000808389
89,1181.81,1.01589,0.5329,0.84388,0.81441,0.7135,0.76744,0.44251,1.32032,0.78908,0.92478,0.000804277,0.000804277,0.000804277
90,1195.04,1.00892,0.52569,0.84205,0.8539,0.70578,0.77174,0.44925,1.29154,0.75803,0.91651,0.000800131,0.000800131,0.000800131
91,1208.2,1.00505,0.53028,0.83638,0.79922,0.75296,0.78312,0.45817,1.27035,0.75122,0.90791,0.000795954,0.000795954,0.000795954
92,1221.54,0.97368,0.51309,0.83109,0.85742,0.71192,0.78319,0.45598,1.28092,0.76704,0.91448,0.000791744,0.000791744,0.000791744
93,1234.65,1.00388,0.52229,0.84277,0.79305,0.75615,0.78304,0.45367,1.29966,0.76426,0.9163,0.000787503,0.000787503,0.000787503
94,1247.89,0.98605,0.51713,0.8376,0.85998,0.72297,0.79339,0.45948,1.28168,0.73908,0.91229,0.000783231,0.000783231,0.000783231
95,1261.09,0.97601,0.5084,0.83867,0.83783,0.72218,0.78022,0.45313,1.27509,0.76698,0.91161,0.000778929,0.000778929,0.000778929
96,1274.05,0.98173,0.51053,0.83526,0.83674,0.72409,0.77576,0.45367,1.26473,0.75118,0.91116,0.000774596,0.000774596,0.000774596
97,1287.09,0.96091,0.5021,0.83752,0.83905,0.72928,0.78006,0.45064,1.28242,0.7594,0.91772,0.000770234,0.000770234,0.000770234
98,1300.24,0.97528,0.50741,0.83499,0.82474,0.7356,0.77018,0.44433,1.28065,0.78227,0.91017,0.000765843,0.000765843,0.000765843
