epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,9614.56,0.70481,0.34607,0.79754,0.84781,0.74743,0.76443,0.45428,1.2478,0.80732,0.91946,0.000972466,0.000972466,0.000972466
34,9904.02,0.69838,0.34252,0.79626,0.83912,0.7498,0.76371,0.45415,1.24758,0.80992,0.91847,0.000970736,0.000970736,0.000970736
35,10192.4,0.69122,0.3396,0.79474,0.84048,0.74855,0.76482,0.45292,1.2477,0.81118,0.91908,0.000968955,0.000968955,0.000968955
36,10480.9,0.6831,0.33518,0.79477,0.83995,0.74561,0.76381,0.45168,1.24989,0.81348,0.92162,0.000967122,0.000967122,0.000967122
37,10769.7,0.67939,0.33376,0.79321,0.8397,0.74743,0.76405,0.45068,1.25076,0.81557,0.92142,0.000965239,0.000965239,0.000965239
38,11058.5,0.6738,0.33079,0.7933,0.84813,0.73607,0.76315,0.45022,1.25209,0.82061,0.92141,0.000963306,0.000963306,0.000963306
39,11349.2,0.66497,0.32812,0.79224,0.84959,0.73402,0.7577,0.4484,1.25208,0.82138,0.92102,0.000961322,0.000961322,0.000961322
40,11639.1,0.65749,0.32341,0.79074,0.85307,0.72928,0.75707,0.44662,1.25353,0.82102,0.92166,0.000959289,0.000959289,0.000959289
41,11928.7,0.65553,0.3236,0.79157,0.86061,0.72849,0.75688,0.44724,1.25365,0.81885,0.922,0.000957205,0.000957205,0.000957205
42,12217.4,0.65106,0.32183,0.79081,0.86913,0.7206,0.75743,0.44703,1.25317,0.81836,0.92178,0.000955072,0.000955072,0.000955072
